"Date","PXF.Open","PXF.High","PXF.Low","PXF.Close","PXF.Volume","PXF.Adjusted"
2014-06-19,51.58,51.647,51.369,46.439999,62500,41.884129
2014-06-20,50.82,50.82,49.836,45.619999,53000,41.70586
2014-06-23,49.891,49.956,49.748,45.669998,40400,41.751572
2014-06-24,49.923,49.923,49.573,45.349998,32700,41.459019
2014-06-25,49.442,49.694,49.431,45.41,35200,41.513878
2014-06-26,49.606,49.694,49.289,45.43,43000,41.532158
2014-06-27,49.694,49.748,49.475,45.470001,57000,41.568729
2014-06-30,49.759,49.869,49.694,45.549999,71600,41.641861
2014-07-01,50.197,50.372,50.131,45.900002,92200,41.961842
2014-07-02,50.197,50.328,50.098,45.939999,62800,41.998409
2014-07-03,50.394,50.448,50.284,46.09,98000,42.135532
2014-07-07,50.055,50.055,49.748,45.599998,101600,41.687572
2014-07-08,49.694,49.694,49.267,45.200001,47600,41.321892
2014-07-09,49.409,49.606,49.278,45.290001,62400,41.404171
2014-07-10,48.676,49.015,48.6,44.759998,75400,40.919655
2014-07-11,48.851,48.994,48.83,44.779999,51800,40.937927
2014-07-14,49.366,49.42,49.278,45.080002,59600,41.212185
2014-07-15,49.376,49.442,48.994,44.959999,29600,41.102482
2014-07-16,49.716,49.716,49.442,45.330002,123100,41.440739
2014-07-17,49.333,49.453,48.84,44.73,40600,40.892223
2014-07-18,49.136,49.376,49.07,45.09,14500,41.221329
2014-07-21,49.158,49.158,48.972,44.919998,34400,41.065914
2014-07-22,49.464,49.464,49.311,45.169998,24000,41.29446
2014-07-23,49.672,49.672,49.431,45.240002,54700,41.358463
2014-07-24,49.65,49.672,49.519,45.369999,19200,41.47731
2014-07-25,49.639,49.65,49.355,45.259998,18700,41.37674
2014-07-28,49.541,49.584,49.245,45.310001,20900,41.422455
2014-07-29,49.683,49.694,49.376,45.189999,75700,41.312752
2014-07-30,49.475,49.573,49.147,45.099998,25400,41.230465
2014-07-31,48.895,48.939,48.49,44.360001,73100,40.553963
2014-08-01,48.403,48.578,48.173,44.099998,108400,40.316269
2014-08-04,48.512,48.567,48.151,44.389999,83300,40.581387
2014-08-05,48.228,48.228,47.583,43.610001,153200,39.868317
2014-08-06,47.408,47.615,47.342,43.470001,368900,39.740326
2014-08-07,47.692,47.703,46.817,43.049999,27600,39.356361
2014-08-08,47.123,47.32,46.992,43.259998,82600,39.548344
2014-08-11,47.484,47.626,47.44,43.439999,24400,39.712894
2014-08-12,47.528,47.593,47.397,43.490002,351400,39.758602
2014-08-13,47.845,47.889,47.736,43.73,22300,39.978024
2014-08-14,48.031,48.031,47.9,43.91,64500,40.14257
2014-08-15,48.195,48.315,47.626,43.869999,89900,40.106003
2014-08-18,48.195,48.304,48.119,44.139999,18600,40.352837
2014-08-19,48.315,48.403,48.315,44.240002,71000,40.444263
2014-08-20,48.14,48.272,48.053,44.099998,33100,40.316269
2014-08-21,48.25,48.49,48.25,44.27,8800,40.471684
2014-08-22,48.326,48.326,48.151,44.080002,33800,40.297993
2014-08-25,48.534,48.622,48.425,44.369999,27900,40.563107
2014-08-26,48.665,48.742,48.567,44.419998,17300,40.608818
2014-08-27,48.808,48.808,48.611,44.52,27800,40.700233
2014-08-28,48.436,48.534,48.414,44.330002,59600,40.526539
2014-08-29,48.501,48.512,48.304,44.299999,18700,40.499115
2014-09-02,48.567,48.567,48.315,44.279999,149200,40.480824
2014-09-03,48.851,48.961,48.72,44.639999,364300,40.80994
2014-09-04,48.797,48.939,48.512,44.459999,42500,40.645386
2014-09-05,48.556,48.676,48.403,44.490002,34300,40.672813
2014-09-08,48.348,48.359,48.009,44.049999,27100,40.270557
2014-09-09,48.14,48.14,47.834,43.869999,54500,40.106003
2014-09-10,48.042,48.25,47.911,44.110001,30700,40.325413
2014-09-11,47.943,48.02,47.878,43.869999,82300,40.106003
2014-09-12,47.987,47.987,47.79,43.810001,35500,40.051155
2014-09-15,47.834,47.856,47.725,43.689999,18300,39.941448
2014-09-16,47.517,48.086,47.517,43.889999,20800,40.124294
2014-09-17,47.976,47.987,47.637,43.599998,59300,39.859173
2014-09-18,47.998,48.064,47.834,43.849998,222300,40.087727
2014-09-19,47.782,47.782,47.368,43.540001,70000,39.957413
2014-09-22,47.378,47.487,47.073,43.279999,83500,39.718796
2014-09-23,47.062,47.062,46.703,42.950001,115300,39.415951
2014-09-24,46.79,47.008,46.67,43.09,134600,39.54443
2014-09-25,46.768,46.768,46.212,42.52,68300,39.021339
2014-09-26,46.463,46.692,46.234,42.73,27400,39.214058
2014-09-29,45.918,46.136,45.766,42.279999,50300,38.801079
2014-09-30,45.94,46.136,45.82,42.200001,139200,38.727669
2014-10-01,45.744,45.755,45.308,41.639999,221200,38.213749
2014-10-02,45.221,45.221,44.371,41.150002,375200,37.764065
2014-10-03,44.774,44.916,44.665,41.169998,24100,37.782413
2014-10-06,45.025,45.177,44.861,41.41,73300,38.00267
2014-10-07,44.85,44.85,44.404,40.75,144800,37.396976
2014-10-08,44.491,45.134,44.153,41.349998,128300,37.947601
2014-10-09,44.643,44.676,43.772,40.220001,83500,36.910591
2014-10-10,43.586,43.717,43.129,39.599998,108400,36.341599
2014-10-13,43.619,43.739,43.107,39.560001,38800,36.304897
2014-10-14,43.216,43.423,42.998,39.529999,99300,36.277355
2014-10-15,42.584,42.944,41.93,39.23,119900,36.002048
2014-10-16,41.832,42.736,41.788,38.93,139600,35.726734
2014-10-17,43.031,43.14,42.824,39.490002,1503600,36.24065
2014-10-20,42.944,43.379,42.944,39.779999,249000,36.506794
2014-10-21,43.597,43.935,43.586,40.279999,313000,36.965652
2014-10-22,43.804,43.935,43.445,39.939999,132200,36.653625
2014-10-23,43.946,44.186,43.87,40.360001,142500,37.039063
2014-10-24,44.164,44.218,44,40.57,68400,37.231785
2014-10-27,43.815,44.218,43.75,40.5,266500,37.167545
2014-10-28,44.447,44.861,44.415,41.07,283200,37.690643
2014-10-29,44.938,44.981,44.349,40.830002,79600,37.470394
2014-10-30,44.24,44.927,44.218,41.110001,56100,37.727356
2014-10-31,45.145,45.537,45.09,41.68,79300,38.250454
2014-11-03,45.243,45.275,44.938,41.43,225000,38.021023
2014-11-04,44.632,44.741,44.382,41.02,73000,37.64476
2014-11-05,44.894,44.916,44.622,41.119999,37400,37.736523
2014-11-06,44.665,44.85,44.491,40.900002,28200,37.534634
2014-11-07,44.436,44.654,44.393,40.98,33100,37.608047
2014-11-10,44.85,44.981,44.698,41.189999,61800,37.800766
2014-11-11,44.774,45.112,44.774,41.34,40200,37.938431
2014-11-12,44.643,44.796,44.545,40.959999,103300,37.589695
2014-11-13,44.676,44.916,44.534,41.080002,30100,37.699825
2014-11-14,44.491,44.872,44.491,41.110001,132900,37.727356
2014-11-17,44.469,44.807,44.425,41.02,74400,37.64476
2014-11-18,45.188,45.341,45.09,41.580002,50000,38.158676
2014-11-19,45.243,45.254,44.916,41.330002,46800,37.929249
2014-11-20,44.6,44.938,44.6,41.16,50400,37.773239
2014-11-21,45.384,45.537,45.166,41.580002,87200,38.158676
2014-11-24,45.635,45.635,45.352,41.869999,285900,38.424824
2014-11-25,45.646,45.777,45.58,41.959999,52700,38.50742
2014-11-26,45.766,45.94,45.755,42.150002,96800,38.681778
2014-11-28,45.58,45.58,45.308,41.630001,14600,38.204563
2014-12-01,45.363,45.406,45.123,41.619999,273400,38.195381
2014-12-02,45.591,45.591,45.319,41.66,393400,38.232098
2014-12-03,45.417,45.515,45.341,41.740002,62500,38.305519
2014-12-04,45.33,45.461,45.09,41.549999,71600,38.131149
2014-12-05,45.275,45.45,45.232,41.650002,71600,38.222923
2014-12-08,45.134,45.134,44.785,41.18,137400,37.791595
2014-12-09,44.371,44.632,44.273,40.849998,58900,37.488739
2014-12-10,44.404,44.404,43.881,40.360001,147400,37.039063
2014-12-11,43.913,44.251,43.804,40.259998,76000,36.947292
2014-12-12,43.63,43.739,42.987,39.450001,139700,36.203941
2014-12-15,43.063,43.216,42.192,38.82,115500,35.625786
2014-12-16,42.279,43.227,42.279,39.07,109200,35.855206
2014-12-17,42.562,43.412,42.562,39.57,98700,36.314068
2014-12-18,43.586,43.957,43.554,40.32,134100,37.002354
2014-12-19,43.134,43.35,42.982,40.040001,185400,37.056961
2014-12-22,43.317,43.468,43.231,40.150002,164000,37.158772
2014-12-23,43.252,43.468,43.209,40.09,152300,37.103241
2014-12-24,43.425,43.577,43.252,40.110001,27300,37.121742
2014-12-26,43.598,43.793,43.555,40.43,41500,37.417912
2014-12-29,43.285,43.479,43.209,40.080002,106800,37.093983
2014-12-30,43.079,43.123,42.928,39.779999,138400,36.81633
2014-12-31,43.101,43.123,42.647,39.5,148500,36.557194
2015-01-02,42.723,42.809,42.42,39.369999,86800,36.436874
2015-01-05,41.967,41.967,41.34,38.400002,72300,35.539146
2015-01-06,41.405,41.588,40.897,38.049999,794300,35.215218
2015-01-07,41.318,41.437,41.081,38.259998,72600,35.409573
2015-01-08,41.707,42.075,41.664,38.759998,125300,35.872318
2015-01-09,41.956,41.956,41.405,38.48,54900,35.613182
2015-01-12,41.664,41.664,41.297,38.369999,37700,35.511383
2015-01-13,41.848,42.042,41.34,38.540001,51500,35.668705
2015-01-14,41.286,41.513,41.124,38.419998,44200,35.557652
2015-01-15,41.891,41.891,41.556,38.52,68400,35.650204
2015-01-16,41.686,42.345,41.686,39.110001,84600,36.196243
2015-01-20,42.485,42.572,42.215,39.27,204600,36.34433
2015-01-21,42.626,42.82,42.453,39.630001,155000,36.677513
2015-01-22,42.809,43.188,42.647,39.860001,60300,36.890369
2015-01-23,42.939,43.079,42.809,39.619999,74800,36.668251
2015-01-26,42.982,43.49,42.982,40.139999,77700,37.149506
2015-01-27,43.242,43.577,43.177,40.200001,47400,37.205044
2015-01-28,43.436,43.533,42.734,39.650002,136500,36.696022
2015-01-29,43.155,43.317,42.853,40.09,108000,37.103241
2015-01-30,42.896,43.101,42.669,39.509998,181900,36.566444
2015-02-02,43.004,43.296,42.831,40.02,258200,37.038452
2015-02-03,43.641,44.138,43.609,40.84,1207400,37.797356
2015-02-04,43.685,43.965,43.544,40.299999,90100,37.297585
2015-02-05,43.901,44.29,43.76,40.939999,113100,37.889904
2015-02-06,43.836,43.879,43.404,40.27,35100,37.269829
2015-02-09,43.339,43.587,43.328,40.169998,137600,37.177269
2015-02-10,43.749,43.825,43.425,40.490002,94500,37.473434
2015-02-11,43.436,43.685,43.317,40.310001,364600,37.306847
2015-02-12,43.836,44.3,43.836,40.919998,123800,37.871399
2015-02-13,44.408,44.571,44.398,41.240002,49700,38.167564
2015-02-17,44.614,44.862,44.311,41.330002,68700,38.250854
2015-02-18,44.754,45.024,44.657,41.52,121400,38.426693
2015-02-19,44.873,45.122,44.679,41.529999,42100,38.435951
2015-02-20,44.668,45.37,44.625,41.93,60300,38.806152
2015-02-23,44.906,45.165,44.873,41.689999,124900,38.584034
2015-02-24,45.143,45.403,44.96,41.900002,72700,38.778393
2015-02-25,45.37,45.521,45.24,42.049999,54100,38.91721
2015-02-26,45.284,45.403,45.176,41.939999,48500,38.815407
2015-02-27,45.413,45.478,45.24,41.959999,29100,38.833916
2015-03-02,45.23,45.338,45.078,41.91,189900,38.78764
2015-03-03,45.219,45.219,44.873,41.57,566100,38.472973
2015-03-04,44.895,44.895,44.452,41.459999,131700,38.371166
2015-03-05,45.068,45.068,44.83,41.599998,114200,38.500736
2015-03-06,44.689,44.689,44.214,40.959999,44400,37.908417
2015-03-09,44.365,44.365,44.203,41,31100,37.945438
2015-03-10,43.652,43.652,43.22,40,193000,37.019943
2015-03-11,43.36,43.447,43.166,40.09,134300,37.103241
2015-03-12,43.901,43.911,43.641,40.580002,91400,37.556725
2015-03-13,43.544,43.544,43.209,40.240002,40700,37.242062
2015-03-16,43.685,44.009,43.685,40.630001,50400,37.603008
2015-03-17,43.706,43.933,43.641,40.580002,99400,37.556725
2015-03-18,43.857,44.852,43.825,41.43,43000,38.343403
2015-03-19,44.257,44.354,44.138,40.990002,29900,37.936184
2015-03-20,44.806,45.227,44.709,41.779999,135400,38.743893
2015-03-23,45.28,45.464,45.13,42.07,57300,39.012817
2015-03-24,45.485,45.507,45.291,42.049999,42800,38.994274
2015-03-25,45.539,45.539,45.119,41.869999,23100,38.827354
2015-03-26,44.903,44.903,44.569,41.529999,51300,38.512058
2015-03-27,44.72,44.806,44.547,41.509998,139800,38.493511
2015-03-30,44.709,44.849,44.677,41.490002,147500,38.474964
2015-03-31,44.137,44.353,44.062,40.959999,41600,37.983475
2015-04-01,44.472,44.472,44.213,41.189999,149800,38.196762
2015-04-02,44.731,45,44.731,41.720001,1423400,38.688251
2015-04-06,44.957,45.701,44.925,42.119999,63300,39.059181
2015-04-07,45.572,45.809,45.453,42.150002,32500,39.086998
2015-04-08,45.83,45.938,45.388,42.189999,86600,39.124096
2015-04-09,45.572,45.572,45.367,42.23,41600,39.16119
2015-04-10,45.496,45.626,45.442,42.279999,67700,39.207554
2015-04-13,45.399,45.55,45.302,42.080002,46700,39.022091
2015-04-14,45.636,45.852,45.636,42.5,113400,39.411572
2015-04-15,46.035,46.24,45.863,42.82,96800,39.708317
2015-04-16,46.186,46.434,46.046,42.93,139200,39.810318
2015-04-17,45.852,45.938,45.593,42.439999,46300,39.355927
2015-04-20,45.863,46.1,45.83,42.59,60800,39.495026
2015-04-21,46.208,46.262,45.992,42.669998,572700,39.56921
2015-04-22,46.154,46.154,45.809,42.73,65900,39.624851
2015-04-23,45.992,46.467,45.906,42.959999,53900,39.838139
2015-04-24,46.467,46.769,46.359,43.220001,76700,40.079243
2015-04-27,46.92,47.071,46.682,43.459999,75800,40.301804
2015-04-28,46.866,47.06,46.715,43.560001,74800,40.394539
2015-04-29,46.672,46.876,46.51,43.25,93400,40.107063
2015-04-30,46.38,46.434,46.154,42.849998,37800,39.73613
2015-05-01,46.499,46.672,46.132,43.07,213900,39.940147
2015-05-04,46.531,46.682,46.326,43.080002,2521000,39.949421
2015-05-05,46.402,46.402,45.777,42.540001,41300,39.448662
2015-05-06,46.229,46.229,45.809,42.669998,39400,39.56921
2015-05-07,45.82,45.884,45.604,42.490002,24200,39.402294
2015-05-08,46.575,46.887,46.51,43.450001,52900,40.292534
2015-05-11,46.477,46.628,46.391,43.07,21400,39.940147
2015-05-12,46.434,46.542,46.294,43.07,31100,39.940147
2015-05-13,46.898,47.017,46.682,43.34,78100,40.190533
2015-05-14,47.071,47.243,47.038,43.790001,45600,40.607826
2015-05-15,46.984,47.254,46.952,43.790001,38300,40.607826
2015-05-18,47.006,47.06,46.823,43.59,21300,40.422363
2015-05-19,46.833,46.876,46.672,43.349998,65400,40.199795
2015-05-20,46.79,47.038,46.65,43.470001,34500,40.311085
2015-05-21,46.963,47.2,46.801,43.709999,34200,40.533638
2015-05-22,46.93,46.93,46.769,43.43,32300,40.273979
2015-05-26,46.402,46.434,45.777,42.599998,38700,39.504299
2015-05-27,45.992,46.359,45.928,42.970001,35700,39.847416
2015-05-28,46.132,46.294,45.841,42.889999,25500,39.773224
2015-05-29,45.96,46.197,45.604,42.439999,43100,39.355927
2015-06-01,45.906,45.906,45.421,42.310001,74300,39.235374
2015-06-02,45.884,46.273,45.798,42.669998,1081800,39.56921
2015-06-03,46.165,46.564,46.165,42.970001,34000,39.847416
2015-06-04,46.1,46.283,45.636,42.450001,137200,39.3652
2015-06-05,45.205,45.464,45.119,42.009998,25800,38.957172
2015-06-08,45.205,45.216,45.043,41.919998,39400,38.873711
2015-06-09,45.065,45.162,44.838,41.77,56800,38.734612
2015-06-10,45.83,46.1,45.593,42.689999,27300,39.587761
2015-06-11,46.229,46.229,45.83,42.759998,29900,39.652672
2015-06-12,45.561,45.755,45.378,42.380001,51200,39.300293
2015-06-15,45.151,45.442,45.119,42.119999,82600,39.059181
2015-06-16,45.13,45.388,45.108,42.040001,38700,38.984993
2015-06-17,45.28,45.313,44.86,42,29300,38.947906
2015-06-18,45.464,45.938,45.399,42.380001,159900,39.300293
2015-06-19,44.456,44.456,44.232,41.700001,45600,39.21846
2015-06-22,45.125,45.402,45.008,42.470001,117100,39.942635
2015-06-23,45.147,45.349,45.136,42.560001,88300,40.02729
2015-06-24,45.115,45.136,44.849,42.259998,29200,39.745136
2015-06-25,45.03,45.179,44.849,42.200001,238600,39.688713
2015-06-26,44.987,45.072,44.753,42.200001,104800,39.688713
2015-06-29,44.02,44.19,43.477,40.970001,107700,38.531906
2015-06-30,44.073,44.073,43.116,40.720001,122400,38.296787
2015-07-01,43.849,43.924,43.318,41.040001,207600,38.597736
2015-07-02,43.849,43.849,43.499,41.080002,27300,38.635357
2015-07-06,42.807,43.009,42.488,40.209999,835000,37.817135
2015-07-07,42.361,42.637,41.744,40.040001,401500,37.657249
2015-07-08,41.914,42.042,41.638,39.240002,662300,36.904858
2015-07-09,42.52,42.68,42.138,39.84,150800,37.469147
2015-07-10,43.211,43.594,43.211,40.900002,61400,38.466076
2015-07-13,43.743,43.839,43.605,41.110001,68000,38.66357
2015-07-14,43.732,44.03,43.711,41.310001,132100,38.851673
2015-07-15,43.935,43.935,43.637,41.09,91300,38.644764
2015-07-16,44.179,44.211,44.03,41.41,24700,38.945721
2015-07-17,44.062,44.083,43.828,41.310001,86500,38.851673
2015-07-20,43.945,44.062,43.881,41.299999,35200,38.84227
2015-07-21,43.892,43.945,43.775,41.220001,105300,38.767025
2015-07-22,43.499,43.594,43.456,40.950001,17800,38.5131
2015-07-23,43.552,43.616,43.328,40.799999,55800,38.372021
2015-07-24,43.158,43.19,42.797,40.290001,55400,37.89238
2015-07-27,42.701,42.733,42.51,40.060001,68300,37.676056
2015-07-28,42.914,43.148,42.669,40.48,95400,38.07106
2015-07-29,43.073,43.382,43.063,40.650002,31700,38.230949
2015-07-30,43.19,43.339,43.052,40.700001,25500,38.277977
2015-07-31,43.722,43.743,43.435,40.91,28600,38.475479
2015-08-03,43.456,43.53,43.222,40.73,44200,38.30619
2015-08-04,43.382,43.594,43.233,40.740002,61900,38.315598
2015-08-05,43.658,43.786,43.477,40.939999,600500,38.503689
2015-08-06,43.435,43.435,43.137,40.75,562500,38.325001
2015-08-07,43.126,43.265,43.031,40.669998,119900,38.249756
2015-08-10,43.275,43.807,43.275,41.169998,33300,38.720001
2015-08-11,43.137,43.158,42.924,40.509998,55900,38.099277
2015-08-12,42.584,42.914,42.414,40.360001,50200,37.958202
2015-08-13,42.839,42.903,42.68,40.23,95500,37.835945
2015-08-14,42.616,42.776,42.542,40.23,48700,37.835945
2015-08-17,42.435,42.648,42.414,40.099998,39100,37.713676
2015-08-18,42.446,42.478,42.255,39.799999,56500,37.431526
2015-08-19,41.989,42.201,41.691,39.41,109300,37.064739
2015-08-20,41.489,41.542,40.957,38.52,100300,36.227703
2015-08-21,40.851,40.979,39.915,37.599998,514100,35.362453
2015-08-24,39.182,39.331,35.939,36.380001,1670000,34.215057
2015-08-25,39.362,40.032,38.82,36.599998,403000,34.421963
2015-08-26,39.692,39.83,38.916,37.459999,146100,35.230782
2015-08-27,40.011,40.575,40.011,38.02,151200,35.757458
2015-08-28,40.256,40.511,40.245,38.060001,102500,35.795078
2015-08-31,40.224,40.309,39.99,37.77,54700,35.522339
2015-09-01,39.362,39.362,38.788,36.599998,256400,34.421963
2015-09-02,39.458,39.458,38.884,37,1680100,34.798164
2015-09-03,39.469,39.809,39.373,37.150002,54900,34.939232
2015-09-04,38.714,38.714,38.405,36.23,46400,34.073975
2015-09-08,39.533,39.724,39.447,37.349998,74300,35.127327
2015-09-09,40.245,40.383,39.458,37.169998,178300,34.958038
2015-09-10,39.596,39.926,39.469,37.380001,150100,35.15554
2015-09-11,39.447,39.703,39.394,37.34,80400,35.117924
2015-09-14,39.341,39.405,39.224,37.029999,160800,34.82637
2015-09-15,39.447,39.703,39.288,37.299999,70100,35.080307
2015-09-16,39.905,40.287,39.905,37.869999,77400,35.616383
2015-09-17,40.085,40.702,40.064,37.959999,91100,35.701027
2015-09-18,39.259,39.45,39.004,36.82,54400,34.720333
2015-09-21,39.121,39.195,38.845,36.810001,83000,34.710907
2015-09-22,38.06,38.188,37.795,35.84,336400,33.796215
2015-09-23,38.113,38.113,37.689,35.630001,342300,33.598198
2015-09-24,37.435,37.7,37.307,35.419998,447200,33.400173
2015-09-25,38.188,38.304,37.87,35.779999,80000,33.739639
2015-09-28,37.615,37.647,37.064,34.959999,190200,32.9664
2015-09-29,37.064,37.276,36.915,35.09,193200,33.088989
2015-09-30,37.71,37.901,37.53,35.740002,85100,33.701927
2015-10-01,38.156,38.177,37.721,35.860001,382600,33.815083
2015-10-02,37.848,38.644,37.732,36.439999,778100,34.362003
2015-10-05,39.227,39.63,39.227,37.369999,1e+05,35.238972
2015-10-06,39.587,39.863,39.577,37.509998,154100,35.370987
2015-10-07,40.436,40.606,40.15,38.130001,92400,35.955631
2015-10-08,40.256,40.796,40.256,38.459999,74100,36.266815
2015-10-09,41.019,41.104,40.892,38.650002,84900,36.44598
2015-10-12,40.913,40.945,40.818,38.540001,111200,36.342255
2015-10-13,40.298,40.68,40.287,38.049999,205000,35.880188
2015-10-14,40.499,40.659,40.319,38.110001,183800,35.936775
2015-10-15,40.712,41.072,40.659,38.720001,222500,36.511993
2015-10-16,41.03,41.072,40.913,38.73,42100,36.521412
2015-10-19,40.818,40.828,40.69,38.470001,59900,36.276241
2015-10-20,40.659,40.775,40.584,38.349998,46000,36.163082
2015-10-21,40.934,40.955,40.637,38.32,70200,36.134796
2015-10-22,40.881,41.284,40.881,38.790001,59100,36.577995
2015-10-23,41.38,41.518,41.295,39.060001,106900,36.8326
2015-10-26,41.348,41.369,41.221,38.919998,26300,36.700577
2015-10-27,40.892,40.924,40.712,38.48,23800,36.285671
2015-10-28,40.955,41.242,40.68,38.720001,183700,36.511993
2015-10-29,40.521,40.733,40.521,38.380001,29100,36.191376
2015-10-30,40.701,40.871,40.616,38.349998,69400,36.163082
2015-11-02,40.765,41.03,40.712,38.68,230600,36.47427
2015-11-03,40.743,41.252,40.743,38.77,1503600,36.559135
2015-11-04,41.178,41.21,40.765,38.57,78500,36.370544
2015-11-05,40.934,40.945,40.659,38.43,71700,36.238525
2015-11-06,40.51,40.584,40.34,38.27,37900,36.087646
2015-11-09,40.383,40.425,40.012,37.880001,58000,35.719887
2015-11-10,39.98,40.16,39.969,37.84,51600,35.682175
2015-11-11,40.425,40.468,40.181,37.939999,89900,35.776463
2015-11-12,39.831,39.937,39.641,37.380001,53500,35.248402
2015-11-13,39.407,39.481,39.227,37.07,67400,34.956078
2015-11-16,39.28,39.81,39.28,37.540001,59000,35.399277
2015-11-17,39.927,40.086,39.821,37.610001,60000,35.465286
2015-11-18,40.012,40.298,39.937,38,60800,35.83305
2015-11-19,40.499,40.595,40.446,38.150002,22200,35.974491
2015-11-20,40.606,40.606,40.287,38,58100,35.83305
2015-11-23,40.171,40.234,39.969,37.759998,32700,35.606731
2015-11-24,39.8,40.203,39.778,37.869999,181000,35.710453
2015-11-25,40.16,40.245,40.001,37.860001,163500,35.701027
2015-11-27,40.245,40.245,40.15,37.900002,14100,35.73875
2015-11-30,40.118,40.15,40.022,37.77,97500,35.616158
2015-12-01,40.362,40.531,40.34,38.220001,77700,36.040497
2015-12-02,40.277,40.319,39.937,37.709999,116500,35.559578
2015-12-03,40.224,40.224,39.598,37.5,50300,35.361557
2015-12-04,39.662,40.086,39.662,37.77,36600,35.616158
2015-12-07,39.747,39.747,39.428,37.32,60600,35.191818
2015-12-08,38.835,39.036,38.792,36.709999,103400,34.616608
2015-12-09,38.951,39.344,38.675,36.669998,80900,34.578884
2015-12-10,38.994,39.11,38.856,36.669998,93200,34.578884
2015-12-11,38.389,38.389,38.039,35.919998,180000,33.871658
2015-12-14,38.219,38.219,37.753,35.919998,247200,33.871658
2015-12-15,38.326,38.495,38.251,36.119999,154900,34.060253
2015-12-16,38.718,39.121,38.527,36.77,344900,34.673187
2015-12-17,38.962,39.015,38.548,36.369999,178700,34.295994
2015-12-18,37.623,37.633,37.423,35.639999,158800,33.932304
2015-12-21,37.843,37.917,37.423,35.82,255400,34.103676
2015-12-22,37.675,37.959,37.56,36.07,517700,34.341694
2015-12-23,38.263,38.631,38.263,36.740002,144000,34.979591
2015-12-24,38.515,38.652,38.494,36.799999,21700,35.036713
2015-12-28,38.4,38.431,38.253,36.549999,72000,34.798698
2015-12-29,38.652,38.852,38.6,36.869999,147000,35.103363
2015-12-30,38.547,38.61,38.421,36.630001,146400,34.874863
2015-12-31,38.253,38.347,38.022,36.200001,66200,34.465466
2016-01-04,37.318,37.444,36.961,35.650002,143900,33.941818
2016-01-05,37.392,37.465,37.108,35.630001,790900,33.922779
2016-01-06,36.625,36.751,36.509,34.919998,343800,33.246796
2016-01-07,35.963,36.299,35.932,34.240002,707700,32.599384
2016-01-08,36.131,36.194,35.428,33.759998,506800,32.142376
2016-01-11,35.921,35.921,35.364,33.919998,206000,32.294716
2016-01-12,35.911,35.974,35.438,34.09,225400,32.45657
2016-01-13,36.047,36.131,35.154,33.560001,86400,31.951967
2016-01-14,35.375,35.858,35.196,34.02,392800,32.389923
2016-01-15,34.535,34.713,34.199,32.740002,437100,31.171255
2016-01-19,34.85,34.871,34.335,32.919998,697700,31.342628
2016-01-20,33.81,33.926,33.022,32.080002,218100,30.542881
2016-01-21,33.589,34.22,33.358,32.380001,168300,30.828505
2016-01-22,34.923,35.186,34.85,33.400002,493700,31.799629
2016-01-25,34.766,34.85,34.409,32.759998,111900,31.190292
2016-01-26,34.703,35.186,34.692,33.450001,391600,31.847231
2016-01-27,35.07,35.491,34.839,33.27,62800,31.675858
2016-01-28,35.396,35.396,34.913,33.490002,58500,31.885323
2016-01-29,35.28,35.764,35.28,34.049999,102400,32.418488
2016-02-01,35.375,35.764,35.322,33.919998,251700,32.294716
2016-02-02,35.018,35.018,34.545,33,832600,31.418797
2016-02-03,34.829,35.007,34.209,33.290001,68000,31.694901
2016-02-04,34.944,35.449,34.944,33.580002,71200,31.971006
2016-02-05,35.112,35.112,34.682,33.110001,99100,31.523527
2016-02-08,34.251,34.293,33.863,32.529999,626500,30.971313
2016-02-09,33.348,33.747,33.295,32.009998,339900,30.476233
2016-02-10,33.715,33.936,33.484,31.9,53000,30.371504
2016-02-11,33.043,33.138,32.676,31.42,692700,29.914501
2016-02-12,33.106,33.652,33.085,32,202900,30.466711
2016-02-16,34.293,34.367,33.989,32.700001,271800,31.133167
2016-02-17,34.64,35.081,34.64,33.360001,67400,31.761547
2016-02-18,35.217,35.217,34.829,33.169998,1366000,31.580648
2016-02-19,34.514,34.713,34.43,33.049999,21400,31.466398
2016-02-22,35.039,35.207,35.028,33.470001,110800,31.866278
2016-02-23,34.913,34.913,34.503,32.869999,52500,31.295023
2016-02-24,33.905,34.43,33.726,32.720001,112200,31.152212
2016-02-25,34.598,34.839,34.472,33.169998,73100,31.580648
2016-02-26,34.997,35.091,34.776,33.110001,73200,31.523527
2016-02-29,34.766,34.944,34.64,33,28400,31.418797
2016-03-01,35.133,35.585,35.133,33.849998,47500,32.228065
2016-03-02,35.564,35.9,35.512,34.139999,47500,32.504169
2016-03-03,36.1,36.383,36.089,34.630001,45800,32.970692
2016-03-04,36.656,36.908,36.604,34.970001,62100,33.294403
2016-03-07,36.394,36.845,36.362,35,72400,33.322968
2016-03-08,36.509,36.509,36.226,34.529999,42700,32.875484
2016-03-09,36.415,36.541,36.341,34.68,47300,33.018299
2016-03-10,36.772,36.877,36.121,34.630001,20600,32.970692
2016-03-11,37.077,37.434,37.077,35.610001,161000,33.903732
2016-03-14,37.339,37.392,37.287,35.529999,26400,33.827572
2016-03-15,36.877,36.929,36.761,35.16,55400,33.475296
2016-03-16,36.677,37.297,36.677,35.48,137500,33.779961
