"Date","VNQ.Open","VNQ.High","VNQ.Low","VNQ.Close","VNQ.Volume","VNQ.Adjusted"
2013-10-17,80.434,82.086,80.293,69.93,3258600,59.684952
2013-10-18,82.367,82.391,81.383,69.860001,2685200,59.625221
2013-10-21,81.816,81.875,80.973,69.440002,2276500,59.266758
2013-10-22,81.43,82.437,81.371,70.080002,3611600,59.812992
2013-10-23,81.957,82.309,81.641,70.209999,4650000,59.923946
2013-10-24,82.543,82.543,81.77,70.190002,1600400,59.906879
2013-10-25,82.437,83.34,82.25,71.050003,2213000,60.640881
2013-10-28,83.304,83.304,81.957,70.540001,3347400,60.205585
2013-10-29,82.203,82.648,81.699,70.129997,3174900,59.855648
2013-10-30,82.062,82.285,81.078,69.540001,2466500,59.352104
2013-10-31,81.57,81.758,80.446,69.129997,4039600,59.002174
2013-11-01,81.324,81.664,80.528,69.489998,3448800,59.309414
2013-11-04,81.852,81.957,80.821,69.620003,2640800,59.420372
2013-11-05,81.254,81.254,80.082,68.480003,2533800,58.447392
2013-11-06,80.34,80.844,80.012,68.379997,2256900,58.362038
2013-11-07,80.129,80.41,78.946,67.529999,3236900,57.636566
2013-11-08,78.407,78.758,76.931,66.620003,3577500,56.859894
2013-11-11,77.915,78.618,77.856,66.690002,2243000,56.919636
2013-11-12,77.927,78.091,77.165,66.389999,2269900,56.663582
2013-11-13,77.669,78.29,77.282,66.82,2547100,57.030582
2013-11-14,78.489,79.415,78.384,67.290001,2483500,57.431728
2013-11-15,78.911,79.262,78.665,67.540001,2140300,57.645107
2013-11-18,79.426,79.438,78.559,67.120003,1739500,57.286644
2013-11-19,78.477,78.665,77.774,66.650002,2202800,56.885494
2013-11-20,78.044,78.817,76.919,65.839996,2922700,56.194157
2013-11-21,77.352,77.927,77.036,66.349998,2998000,56.629452
2013-11-22,77.891,77.973,77.024,66.089996,1919400,56.407532
2013-11-25,77.516,77.575,76.966,65.779999,2934200,56.142952
2013-11-26,77.247,77.259,76.626,65.550003,2673400,55.946651
2013-11-27,76.837,77.516,76.72,66.110001,2990600,56.42461
2013-11-29,77.13,77.552,76.626,65.5,2259600,55.903976
2013-12-02,76.661,76.884,75.993,65.120003,3659000,55.579651
2013-12-03,76.052,76.403,75.818,64.989998,2246800,55.468689
2013-12-04,75.536,76.966,75.443,65.230003,3189600,55.673534
2013-12-05,76.357,76.802,75.818,65.459999,2622100,55.869831
2013-12-06,77.235,77.446,76.872,65.93,2022500,56.270985
2013-12-09,77.634,77.692,76.931,66.25,2326100,56.544098
2013-12-10,77.481,77.927,77.423,66.080002,2439600,56.398994
2013-12-11,77.434,77.563,75.572,64.559998,2789100,55.101692
2013-12-12,75.525,75.689,74.939,64.199997,2746100,54.794422
2013-12-13,75.49,76.298,75.208,64.360001,3165400,54.930988
2013-12-16,75.583,75.864,75.326,64.580002,2571400,55.118755
2013-12-17,75.7,76.228,75.408,64.879997,2640100,55.374805
2013-12-18,76.052,77.434,75.161,66.029999,4120500,56.356327
2013-12-19,77.142,77.177,75.864,65.120003,3297500,55.579651
2013-12-20,76.286,76.837,76.099,65.519997,3832900,55.92104
2013-12-23,77.001,77.388,76.825,65.650002,4183400,56.03199
2013-12-24,74.619,74.827,74.446,64.699997,1801200,56.082275
2013-12-26,74.78,75.265,74.515,64.75,4333500,56.125614
2013-12-27,74.873,74.988,74.204,64.889999,3277100,56.246956
2013-12-30,74.85,75.173,74.711,64.910004,3603900,56.264305
2013-12-31,74.896,75.161,74.354,64.559998,5576900,55.960926
2014-01-02,74.157,74.7,73.892,64.57,5829600,55.969585
2014-01-03,74.4,75.196,74.307,64.93,2771700,56.281635
2014-01-06,75.15,75.634,74.907,65.260002,2917500,56.567684
2014-01-07,75.265,75.934,75.069,65.550003,2582600,56.819061
2014-01-08,75.426,75.703,74.919,65.230003,3368400,56.541687
2014-01-09,75.553,75.576,74.7,65.230003,2543000,56.541687
2014-01-10,75.865,76.326,75.692,66.120003,2683900,57.313133
2014-01-13,76.257,76.407,75.565,65.68,3650800,56.931744
2014-01-14,76.038,76.557,75.749,66.160004,2383400,57.347809
2014-01-15,76.315,77.042,76.315,66.660004,3069700,57.781204
2014-01-16,76.776,77.076,76.776,66.779999,2704800,57.885231
2014-01-17,77.122,77.261,76.522,66.389999,2957800,57.547173
2014-01-21,76.972,77.584,76.822,66.989998,3255800,58.067265
2014-01-22,77.33,77.838,77.295,67.279999,3432800,58.318626
2014-01-23,77.353,77.595,77.065,67.120003,3262600,58.179947
2014-01-24,77.088,77.203,76.303,66.279999,2745800,57.451828
2014-01-27,76.511,76.811,75.576,65.769997,3818500,57.009747
2014-01-28,75.969,76.649,75.899,66.32,2406700,57.486485
2014-01-29,76.13,76.476,75.715,65.959999,3308200,57.174454
2014-01-30,76.384,77.538,76.315,66.959999,2990100,58.041252
2014-01-31,76.638,78.011,76.396,67.32,5454400,58.353298
2014-02-03,77.549,77.665,76.13,66.25,7310400,57.425808
2014-02-04,76.511,77.399,76.211,67.050003,4472100,58.11927
2014-02-05,76.834,77.307,76.765,66.910004,2656000,57.99791
2014-02-06,77.238,77.872,77.192,67.400002,2755500,58.422642
2014-02-07,78.241,78.461,77.757,67.910004,5918800,58.864708
2014-02-10,78.587,79.314,78.08,68.550003,6276300,59.419468
2014-02-11,78.945,79.787,78.83,68.82,7136400,59.653511
2014-02-12,79.626,79.637,79.049,68.860001,3335400,59.68819
2014-02-13,79.153,80.11,79.014,69.120003,2754600,59.913548
2014-02-14,79.614,80.203,79.614,69.389999,2509200,60.147579
2014-02-18,80.306,80.445,79.637,69.730003,3819900,60.442307
2014-02-19,80.295,81.252,80.249,69.690002,4334000,60.407635
2014-02-20,80.41,81.033,79.937,69.540001,3503400,60.277603
2014-02-21,80.272,80.756,79.833,69.709999,2406000,60.424973
2014-02-24,80.733,81.414,80.572,69.879997,3690100,60.572323
2014-02-25,80.756,81.264,80.583,70.110001,3329500,60.771687
2014-02-26,81.16,81.368,80.768,70.269997,4623500,60.910366
2014-02-27,81.102,81.368,80.503,70.080002,3334400,60.74567
2014-02-28,80.929,81.898,80.814,70.730003,8733500,61.309105
2014-03-03,81.091,81.725,80.826,70.769997,5816200,61.343777
2014-03-04,82.222,82.925,82.072,71.790001,4444400,62.227909
2014-03-05,82.879,83.075,82.072,71.699997,3489400,62.149918
2014-03-06,82.868,82.868,81.841,71.099998,3705600,61.629829
2014-03-07,81.645,81.875,80.779,70.330002,3665900,60.962383
2014-03-10,81.172,81.264,80.399,69.959999,6387500,60.641666
2014-03-11,80.814,81.529,80.756,70.400002,5101900,61.023067
2014-03-12,80.929,81.552,80.929,70.610001,2711900,61.205074
2014-03-13,81.61,81.76,80.929,70.279999,3688000,60.91906
2014-03-14,81.149,81.656,80.941,70.459999,2713900,61.075077
2014-03-17,81.945,81.991,81.218,70.610001,3115600,61.205074
2014-03-18,81.483,81.795,81.149,70.82,2483700,61.387108
2014-03-19,81.91,82.129,79.88,69.480003,4561500,60.225597
2014-03-20,80.03,80.318,79.36,69.599998,3811500,60.329609
2014-03-21,80.549,81.299,80.468,70.239998,2970400,60.884373
2014-03-24,81.264,81.322,80.087,69.779999,5826500,60.485638
2014-03-25,80.083,80.335,79.59,69.959999,3125500,61.037918
2014-03-26,80.519,80.668,79.269,69.169998,4286800,60.348671
2014-03-27,79.258,79.854,78.937,69.610001,3097600,60.732548
2014-03-28,79.957,80.564,79.923,70.029999,2278400,61.098988
2014-03-31,80.748,81.183,79.991,70.620003,3597700,61.613747
2014-04-01,81.115,81.309,80.381,70.940002,5804400,61.892956
2014-04-02,81.264,81.458,80.84,71,3266700,61.945293
2014-04-03,81.493,81.527,80.92,70.849998,2372300,61.814396
2014-04-04,81.55,81.986,81.115,71.089996,3600300,62.023788
2014-04-07,81.504,82.295,81.47,71.32,3845100,62.224476
2014-04-08,81.814,82.295,81.504,71.760002,2935500,62.608364
2014-04-09,82.524,82.524,81.608,71.580002,4339600,62.451317
2014-04-10,82.169,82.502,81.046,70.900002,4136300,61.858032
2014-04-11,81.115,81.55,80.656,70.470001,3785000,61.48288
2014-04-14,81.183,81.367,80.656,70.889999,2963500,61.849312
2014-04-15,81.367,82.249,81.195,71.730003,3800100,62.582191
2014-04-16,82.502,82.845,82.158,72.190002,2141600,62.983513
2014-04-17,82.685,82.696,81.963,71.769997,3736800,62.617081
2014-04-21,82.375,82.822,82.272,72.18,2447200,62.974789
2014-04-22,82.822,83.017,82.112,72.339996,2889700,63.114376
2014-04-23,82.903,83.063,82.375,72.050003,3180700,62.861382
2014-04-24,82.754,83.086,82.605,72.349998,2332400,63.123116
2014-04-25,82.971,83.017,82.421,72.07,2608900,62.878822
2014-04-28,82.857,83.315,82.456,72.629997,2994200,63.36742
2014-04-29,83.499,83.659,83.075,72.68,2944200,63.411022
2014-04-30,83.464,83.659,83.04,72.940002,2660700,63.637867
2014-05-01,83.739,84.037,82.88,73.25,3817400,63.908344
2014-05-02,83.556,84.301,83.51,73.230003,3495200,63.890896
2014-05-05,83.671,84.175,83.315,73.379997,2628500,64.021759
2014-05-06,83.739,84.118,83.522,73.120003,2879800,63.794918
2014-05-07,83.992,84.874,83.854,74,4417300,64.562675
2014-05-08,84.782,85.401,84.702,74.169998,3389200,64.711014
2014-05-09,85.069,85.333,84.588,74.220001,3706300,64.754639
2014-05-12,84.977,85.504,84.977,74.449997,2983200,64.955299
2014-05-13,85.367,85.986,84.656,73.970001,2476600,64.536522
2014-05-14,84.874,85.161,84.461,74,3956800,64.562675
2014-05-15,84.874,84.908,84.072,73.959999,2941200,64.527779
2014-05-16,84.851,85.562,84.416,74.639999,2478900,65.121071
2014-05-19,85.516,85.516,84.817,74.339996,2420400,64.859329
2014-05-20,85.264,85.505,84.668,74.110001,2210200,64.658646
2014-05-21,85.229,85.229,84.244,73.620003,2164800,64.231148
2014-05-22,84.461,84.702,84.186,73.489998,1820600,64.117729
2014-05-23,84.232,85.012,84.232,74.139999,1418000,64.684837
2014-05-27,85.206,85.631,85.023,74.669998,2713200,65.147232
2014-05-28,85.275,85.31,84.542,74.199997,2363100,64.737183
2014-05-29,85.161,85.275,84.828,74.349998,2379800,64.868034
2014-05-30,85.138,85.711,85.069,74.690002,3281400,65.164696
2014-06-02,85.871,86.089,85.459,74.919998,3096500,65.365364
2014-06-03,85.86,85.929,85.527,74.879997,1828800,65.330467
2014-06-04,85.837,86.181,85.539,75.029999,1910500,65.461319
2014-06-05,86.192,87.613,85.86,76.410004,4992400,66.665337
2014-06-06,87.992,87.992,87.052,76.089996,9927200,66.386139
2014-06-09,87.304,87.499,85.997,75.169998,2468000,65.583466
2014-06-10,86.089,86.181,85.206,74.610001,2614700,65.094894
2014-06-11,85.172,85.653,84.863,74.410004,2365800,64.92041
2014-06-12,85.275,85.344,84.416,74.220001,2249600,64.754639
2014-06-13,85.069,85.424,84.507,74.410004,1853100,64.92041
2014-06-16,85.218,85.573,84.725,74.029999,2643400,64.58886
2014-06-17,84.794,85.161,84.473,74.220001,1942400,64.754639
2014-06-18,85.08,85.86,84.725,74.739998,2734500,65.208313
2014-06-19,85.894,86.376,85.619,75.360001,2555800,65.749245
2014-06-20,86.376,86.719,85.906,75.620003,2133100,65.976089
2014-06-23,86.639,87.006,86.307,75.309998,4780100,65.705627
2014-06-24,84.738,85.067,84.522,74.669998,3286300,65.754044
2014-06-25,84.704,84.92,84.409,74.519997,3838900,65.621971
2014-06-26,84.67,84.704,84.295,74.449997,2612600,65.560318
2014-06-27,84.42,85.204,84.352,75.019997,2013100,66.062248
2014-06-30,85.249,85.26,84.42,74.839996,4124700,65.903755
2014-07-01,85.045,85.669,84.749,75.239998,3025500,66.255997
2014-07-02,85.442,85.442,84.749,75.059998,2935000,66.097481
2014-07-03,84.931,85.033,84.386,74.629997,2878500,65.718842
2014-07-07,84.613,85.136,84.613,74.849998,2436200,65.91256
2014-07-08,84.738,85.533,84.738,75.07,3175000,66.1063
2014-07-09,85.363,85.522,84.784,75.190002,2534800,66.211983
2014-07-10,84.954,85.965,84.852,75.529999,3409400,66.51136
2014-07-11,85.737,85.885,85.363,75.540001,2629400,66.520172
2014-07-14,85.987,86.283,85.624,75.910004,1907000,66.846008
2014-07-15,86.26,86.419,85.817,75.959999,2907800,66.89003
2014-07-16,86.442,86.612,86.01,76.199997,2204200,67.101357
2014-07-17,86.373,86.51,85.965,75.809998,2930400,66.757927
2014-07-18,86.135,86.964,86.078,76.559998,2042200,67.418381
2014-07-21,86.714,86.782,86.362,76.279999,2612300,67.171814
2014-07-22,86.771,87.157,86.771,76.519997,2536100,67.383148
2014-07-23,86.998,87.18,86.771,76.660004,1972200,67.506447
2014-07-24,87.27,87.305,86.737,76.559998,2035000,67.418381
2014-07-25,87.055,87.055,86.305,76.029999,4739600,66.95166
2014-07-28,86.476,87.168,86.419,76.559998,2155500,67.418381
2014-07-29,87.1,87.146,86.407,76.190002,1898000,67.09256
2014-07-30,86.498,86.85,85.931,76.029999,3117400,66.95166
2014-07-31,85.908,86.214,85.056,74.900002,3195700,65.956596
2014-08-01,85.045,85.624,84.852,74.720001,3394800,65.798096
2014-08-04,85.079,85.635,84.477,75.239998,2458400,66.255997
2014-08-05,85.113,85.397,84.386,74.470001,2968400,65.577934
2014-08-06,84.329,84.931,84.034,74.440002,1930600,65.551506
2014-08-07,84.795,85.033,84.397,74.480003,2299300,65.586746
2014-08-08,84.715,85.136,84.409,74.919998,2574200,65.97419
2014-08-11,85.306,85.862,85.17,75.389999,2307300,66.388084
2014-08-12,85.59,85.862,85.317,75.269997,1510400,66.282394
2014-08-13,85.635,86.748,85.635,76.360001,1847200,67.242256
2014-08-14,86.873,87.032,86.476,76.309998,2020500,67.198235
2014-08-15,86.93,87.123,86.248,76.230003,2972400,67.127792
2014-08-18,86.771,87.429,86.771,76.980003,2328200,67.788231
2014-08-19,87.611,87.816,87.305,77.139999,1893300,67.929123
2014-08-20,87.611,88.134,87.123,77.489998,2361100,68.237328
2014-08-21,88.065,88.395,87.804,77.370003,2436900,68.131653
2014-08-22,87.827,87.861,86.862,76.75,2568700,67.585693
2014-08-25,87.588,87.668,86.657,76.580002,1913700,67.435997
2014-08-26,87.009,87.373,86.987,76.730003,1762400,67.5681
2014-08-27,87.236,87.441,86.975,76.779999,1527300,67.612099
2014-08-28,87.123,87.361,86.873,76.769997,2491900,67.603302
2014-08-29,87.293,87.645,87.112,77.18,1857400,67.964348
2014-09-02,87.498,87.816,87.418,77.190002,2356800,67.97316
2014-09-03,87.838,87.997,87.566,77.389999,2254000,68.149269
2014-09-04,87.884,88.134,87.282,77.099998,2032500,67.893898
2014-09-05,87.702,88.52,87.588,77.919998,2285600,68.61599
2014-09-08,88.417,88.667,88.134,77.839996,3472300,68.545547
2014-09-09,88.395,88.395,87.691,77.360001,2389600,68.122856
2014-09-10,87.725,87.725,86.396,76.139999,3369300,67.048538
2014-09-11,86.373,86.794,86.135,76.199997,3158100,67.101357
2014-09-12,86.135,86.158,83.409,73.860001,5664200,65.040771
2014-09-15,83.841,84.261,83.171,73.5,4031200,64.72377
2014-09-16,83.5,84.534,83.466,74.220001,3866000,65.357788
2014-09-17,84.545,84.999,84.148,74.199997,3340200,65.340179
2014-09-18,84.363,84.488,83.478,73.550003,3321000,64.767792
2014-09-19,83.523,83.989,83.341,73.639999,3465500,64.847038
2014-09-22,83.523,83.58,82.967,73.059998,2511100,64.336288
2014-09-23,82.933,83.296,82.331,72.529999,5408600,63.869583
2014-09-24,80.841,81.606,80.481,71.669998,4459300,63.698944
2014-09-25,80.684,80.796,79.986,71.349998,5149900,63.414536
2014-09-26,80.155,81.437,80.02,72.309998,3992400,64.267761
2014-09-29,80.875,81.302,80.425,72.209999,3798600,64.178879
2014-09-30,81.28,81.471,80.65,71.849998,4720400,63.858913
2014-10-01,80.56,81.449,80.56,71.910004,6004400,63.912247
2014-10-02,80.841,81.314,80.245,71.790001,4035000,63.805599
2014-10-03,81.111,81.482,80.639,72.239998,3338400,64.205544
2014-10-06,81.494,81.955,81.291,72.43,2874400,64.374413
2014-10-07,81.336,81.73,80.841,71.860001,2711000,63.867802
2014-10-08,81.055,82.653,80.999,73.419998,4952700,65.254311
2014-10-09,82.529,83.586,82.472,73.419998,4812800,65.254311
2014-10-10,82.731,83.71,82.664,73.489998,4856500,65.316521
2014-10-13,83.035,83.609,82.698,73.559998,4322300,65.378723
2014-10-14,83.114,84.678,83.001,74.75,4833400,66.436401
2014-10-15,83.811,84.453,83.013,74.459999,6098400,66.178627
2014-10-16,82.686,84.149,82.686,74.580002,4380100,66.285294
2014-10-17,84.577,84.678,83.316,74.669998,3592900,66.36528
2014-10-20,84.16,85.319,84.036,75.809998,3538000,67.378479
2014-10-21,85.567,86.118,85.083,76.5,3590600,67.991737
2014-10-22,86.129,86.658,85.949,76.519997,3685100,68.009514
2014-10-23,86.602,86.951,86.163,77.110001,4636200,68.533905
2014-10-24,86.827,87.142,86.197,77.050003,3367300,68.480583
2014-10-27,86.647,87.367,86.579,77.620003,3241900,68.987198
2014-10-28,87.086,87.716,86.996,77.959999,2537300,69.289368
2014-10-29,87.569,87.626,86.467,77.519997,3652200,68.898308
2014-10-30,87.108,87.772,86.782,78.010002,2619400,69.333817
2014-10-31,88.199,88.942,88.098,78.989998,5992000,70.204819
2014-11-03,88.92,89.651,88.74,79.68,5130100,70.818077
2014-11-04,89.628,89.808,88.886,79.809998,2749400,70.933609
2014-11-05,89.988,90.213,89.088,79.639999,2257200,70.782509
2014-11-06,89.572,89.91,88.773,79.029999,3025000,70.240356
2014-11-07,89.01,89.235,88.379,78.93,3680900,70.151482
2014-11-10,88.605,89.583,88.526,79.580002,2141300,70.729195
2014-11-11,89.505,89.606,88.796,79.269997,2158300,70.453667
2014-11-12,89.223,89.28,88.368,78.669998,3648500,69.920403
2014-11-13,88.695,89.212,88.582,79.099998,4038700,70.302574
2014-11-14,88.998,89.156,88.087,78.449997,3117900,69.724876
2014-11-17,88.154,88.807,88.154,78.800003,2501200,70.035942
2014-11-18,88.672,89.167,88.503,79.139999,2609800,70.338142
2014-11-19,88.796,89.077,88.233,78.43,2985900,69.707108
2014-11-20,88.177,88.65,87.828,78.690002,3400800,69.938179
2014-11-21,89.212,89.313,88.841,79.18,2827500,70.373672
2014-11-24,89.268,89.696,89.212,79.459999,3367400,70.622536
2014-11-25,89.595,89.763,89.235,79.599998,4664900,70.746971
2014-11-26,89.617,90.506,89.617,80.370003,2303900,71.431335
2014-11-28,90.652,91.631,90.461,80.57,2225200,71.6091
2014-12-01,90.573,91.204,90.315,80.370003,5767100,71.431335
2014-12-02,90.416,91.091,89.853,80.870003,3641200,71.875732
2014-12-03,91.012,91.114,90.63,80.790001,3620900,71.804626
2014-12-04,90.877,91.26,90.427,81,3367000,71.991257
2014-12-05,90.934,90.934,89.966,80.589996,4100300,71.626854
2014-12-08,90.517,92.689,90.506,81.099998,2651500,72.080139
2014-12-09,90.348,91.856,90.258,81.470001,3905800,72.408989
2014-12-10,91.429,91.879,91.192,81.389999,3634400,72.337883
2014-12-11,91.564,92.115,91.451,81.540001,2845100,72.471199
2014-12-12,91.541,92.025,90.911,80.830002,3903500,71.840164
2014-12-15,91.451,91.462,89.595,79.779999,5900900,70.906944
2014-12-16,89.763,90.45,89.077,79.669998,7097800,70.809189
2014-12-17,89.775,91.744,89.763,81.5,7227900,72.435654
2014-12-18,92.34,92.441,91.62,82.07,6041800,72.942245
2014-12-19,92.531,92.756,92.036,82.029999,5490300,72.9067
2014-12-22,90.077,91.398,90.033,82.279999,3600200,74.12561
2014-12-23,91.653,91.72,90.832,82.050003,4804100,73.918411
2014-12-24,91.309,91.476,90.599,81.709999,1306900,73.612106
2014-12-26,91.154,91.298,90.71,82,2907700,73.873375
2014-12-29,90.91,91.875,90.799,82.449997,2789100,74.27877
2014-12-30,91.509,91.997,91.232,82.389999,3292600,74.224731
2014-12-31,91.875,92.231,89.822,81,4494500,72.972481
2015-01-02,90.688,91.343,90.288,82.220001,5570500,74.071579
2015-01-05,91.021,91.997,90.743,82.669998,6073700,74.476967
2015-01-06,91.853,92.963,91.853,83.489998,7577100,75.215698
2015-01-07,93.03,94.229,92.541,84.769997,6920700,76.368843
2015-01-08,94.739,94.75,93.696,85.089996,5255000,76.657135
2015-01-09,94.451,94.928,93.862,85.129997,4643700,76.693161
2015-01-12,94.728,95.316,94.55,85.779999,5130700,77.278748
2015-01-13,95.549,95.827,94.573,85.650002,5859600,77.161629
2015-01-14,95.017,95.938,94.517,86.389999,6249100,77.8283
2015-01-15,96.093,96.36,95.505,86.589996,5004100,78.008484
2015-01-16,96.116,97.07,95.771,87.339996,4717000,78.684143
2015-01-20,97.381,97.514,95.96,86.650002,5012700,78.062531
2015-01-21,96.227,96.227,95.66,86.589996,4354500,78.008484
2015-01-22,96.493,97.925,96.249,88.129997,4450600,79.395859
2015-01-23,97.803,98.069,97.325,87.879997,3491800,79.170631
2015-01-26,97.681,98.447,97.281,88.620003,2885100,79.83728
2015-01-27,98.125,98.791,98.014,88.650002,3209400,79.864319
2015-01-28,98.602,99.09,97.747,88.059998,3948700,79.332779
2015-01-29,98.191,98.191,97.081,88.370003,3337500,79.612068
2015-01-30,97.914,97.958,96.06,86.550003,4969700,77.97245
2015-02-02,96.049,96.227,94.007,86.32,7523600,77.765228
2015-02-03,95.827,96.682,95.083,87.07,4617200,78.440903
2015-02-04,96.426,96.671,95.694,86.709999,3332600,78.11657
2015-02-05,96.482,97.448,96.204,87.75,2921600,79.053513
2015-02-06,97.17,97.303,94.162,85.199997,6321000,76.756233
2015-02-09,94.484,95.028,93.884,84.599998,4235700,76.215683
2015-02-10,94.073,94.417,93.074,84.870003,6144500,76.458939
2015-02-11,94.395,94.706,93.285,84.620003,4027100,76.233711
2015-02-12,94.151,95.15,93.818,85.629997,4523100,77.143608
2015-02-13,95.35,95.394,93.862,85.059998,3444500,76.630112
2015-02-17,94.351,95.305,93.962,84.849998,6414800,76.440918
2015-02-18,94.173,95.183,93.485,85.639999,5487900,77.152618
2015-02-19,95.117,95.117,92.808,83.800003,5415500,75.494987
2015-02-20,93.041,94.062,92.897,84.610001,4982700,76.224701
2015-02-23,93.929,94.717,93.851,85.290001,3883800,76.837303
2015-02-24,94.517,94.517,92.408,83.610001,6027700,75.323822
2015-02-25,92.908,93.829,92.719,83.629997,6699700,75.34182
2015-02-26,92.819,92.863,91.609,82.720001,4738700,74.522003
2015-02-27,92.108,92.774,91.498,83.370003,4328200,75.107605
2015-03-02,92.774,94.095,92.641,83.849998,5353500,75.540024
2015-03-03,92.952,93.163,92.097,83.690002,4311300,75.395874
2015-03-04,92.897,93.019,91.798,82.889999,3054200,74.675163
2015-03-05,92.242,93.185,92.186,83.129997,3503900,74.891373
2015-03-06,91.087,91.121,89.045,80.370003,7166500,72.404922
2015-03-09,89.522,90.122,89.522,81.010002,6548000,72.981491
2015-03-10,89.655,90.277,89.522,80.949997,5985500,72.927414
2015-03-11,89.966,90.233,89.589,81.019997,2833100,72.990486
2015-03-12,90.266,91.62,90.233,82.43,4013200,74.260765
2015-03-13,91.487,91.698,90.832,82.379997,2863500,74.215714
2015-03-16,91.953,92.93,91.709,83.230003,2761500,74.981468
2015-03-17,92.208,92.774,91.809,83.199997,3764800,74.954437
2015-03-18,92.364,94.55,91.831,84.940002,5781800,76.522003
2015-03-19,94.151,94.806,93.851,84.900002,5663000,76.485962
2015-03-20,94.795,96.693,94.473,87.029999,6004800,78.404861
2015-03-23,96.604,97.248,96.282,86.919998,3644100,78.305763
2015-03-24,96.415,96.449,95.638,86.18,5828800,77.639099
2015-03-25,94.772,94.982,92.632,84.190002,5391800,76.299622
2015-03-26,92.665,92.852,92.003,83.75,5638200,75.900864
2015-03-27,92.488,92.929,92.157,83.860001,2330600,76.000557
2015-03-30,92.929,93.945,92.698,85.059998,4149800,77.088089
2015-03-31,93.437,94.099,92.764,84.309998,2982800,76.408379
2015-04-01,93.095,93.404,92.168,84.190002,6666100,76.299622
2015-04-02,93.062,93.945,92.841,84.830002,3905900,76.879646
2015-04-06,93.911,94.894,93.768,85.709999,4398100,77.677155
2015-04-07,94.551,94.684,92.907,84.199997,3038800,76.308685
2015-04-08,93.205,93.316,92.786,84.330002,2630300,76.426506
2015-04-09,92.896,92.896,90.899,82.580002,5098700,74.840515
2015-04-10,91.594,92.124,90.789,82.519997,3651600,74.78614
2015-04-13,91.021,91.385,90.789,82.300003,2348600,74.586777
2015-04-14,91.009,91.583,90.921,82.589996,3662600,74.849586
2015-04-15,91.495,91.506,90.392,81.970001,3514000,74.287697
2015-04-16,90.281,91.065,89.851,82.18,3395400,74.478012
2015-04-17,90.325,90.789,89.641,81.800003,5055300,74.133636
2015-04-20,90.623,90.91,90.105,81.919998,3191100,74.242371
2015-04-21,90.634,91.12,90.292,82.059998,3830400,74.369255
2015-04-22,90.568,91.208,90.491,82.230003,3852800,74.523323
2015-04-23,90.723,91.175,90.535,82.449997,2266200,74.722702
2015-04-24,91.076,91.694,90.756,82.620003,2291700,74.87677
2015-04-27,91.241,91.925,90.833,82.510002,2973300,74.777077
2015-04-28,90.954,91.164,90.281,82.349998,3423400,74.632072
2015-04-29,89.994,90.436,88.803,80.690002,3149400,73.127647
2015-04-30,88.681,88.792,87.048,79.379997,8753800,71.94043
2015-05-01,87.688,88.858,87.512,79.980003,5902600,72.484192
2015-05-04,88.538,89.156,88.207,80.059998,4563700,72.556686
2015-05-05,88.295,88.295,86.276,78.32,6407200,70.979774
2015-05-06,86.452,86.662,85.757,78.169998,6480100,70.843826
2015-05-07,86.375,87.92,86.298,79.370003,6360600,71.931358
2015-05-08,88.439,90.005,88.405,80.480003,5136500,72.93734
2015-05-11,88.461,89.056,87.203,79.269997,3080400,71.840736
2015-05-12,86.817,88.008,86.199,79.510002,4739100,72.058235
2015-05-13,88.273,88.659,86.717,78.75,6222300,71.369469
2015-05-14,87.379,88.615,87.159,80.269997,4905400,72.747025
2015-05-15,88.935,89.741,88.725,81.089996,4390600,73.49015
2015-05-18,89.178,89.443,88.759,80.879997,3450200,73.299843
2015-05-19,88.803,89.465,88.725,80.599998,2784700,73.046089
2015-05-20,89.056,89.465,88.748,80.529999,3427400,72.982635
2015-05-21,88.946,89.056,88.03,80.150002,2667800,72.638268
2015-05-22,88.119,88.935,87.832,80.050003,4067500,72.547646
2015-05-26,88.273,88.328,87.401,79.440002,3041700,71.994797
2015-05-27,87.986,88.659,87.567,80.220001,2978600,72.701706
2015-05-28,88.461,88.703,87.887,80.059998,2772000,72.556686
2015-05-29,88.196,88.494,87.203,79.139999,4786500,71.722916
2015-06-01,87.6,88.56,87.192,80.110001,4464400,72.602005
2015-06-02,88.008,88.052,87.203,79.370003,3313100,71.931358
2015-06-03,87.335,87.512,86.221,78.230003,3886800,70.898216
2015-06-04,86.232,86.552,85.879,78.080002,3709900,70.76226
2015-06-05,85.018,85.846,84.411,77.209999,6141000,69.973793
2015-06-08,85.183,85.415,84.852,77.07,3347000,69.846924
2015-06-09,84.764,85.195,84.301,76.510002,4604500,69.339409
2015-06-10,84.378,85.768,84.279,77.050003,4332000,69.828789
2015-06-11,85.647,85.857,85.371,77.519997,9411000,70.254738
2015-06-12,85.228,85.801,85.206,77.449997,3125400,70.191307
2015-06-15,85.382,85.382,84.797,77.040001,3565200,69.819733
2015-06-16,85.073,85.812,84.897,77.650002,5474800,70.372566
2015-06-17,85.746,86.485,85.095,78.309998,3922300,70.970711
2015-06-18,86.463,87.964,86.408,79.389999,5616800,71.949486
2015-06-19,87.655,87.843,86.651,78.779999,5986300,71.396652
2015-06-22,86.927,87.313,85.945,77.970001,3898700,70.662575
2015-06-23,85.68,85.868,85.161,77.32,2933000,70.073486
2015-06-24,85.349,85.691,84.819,76.900002,3900200,69.692848
