"Date","VCIT.Open","VCIT.High","VCIT.Low","VCIT.Close","VCIT.Volume","VCIT.Adjusted"
2016-10-28,90.672,90.816,90.662,88.529999,474200,86.409065
2016-10-31,90.775,90.867,90.723,88.559998,557000,86.438339
2016-11-01,90.075,90.3,89.973,88.269997,1014000,86.383553
2016-11-02,90.187,90.422,90.167,88.349998,763400,86.46183
2016-11-03,90.228,90.371,90.157,88.279999,671000,86.393326
2016-11-04,90.31,90.545,90.29,88.449997,380600,86.5597
2016-11-07,90.33,90.382,90.157,88.330002,1203700,86.442261
2016-11-08,90.3,90.371,90.004,88.139999,1534200,86.25631
2016-11-09,89.789,89.799,89.063,87.209999,947000,85.346184
2016-11-10,89.166,89.247,88.818,87.059998,1000600,85.199387
2016-11-11,89.115,89.115,88.593,86.82,597800,84.964516
2016-11-14,88.297,88.481,88.021,86.300003,999900,84.45565
2016-11-15,88.277,88.491,88.123,86.519997,1891800,84.670921
2016-11-16,88.338,88.593,88.287,86.68,1597500,84.827515
2016-11-17,88.389,88.481,88.123,86.330002,972800,84.484993
2016-11-18,88.123,88.195,87.572,85.790001,724000,83.956535
2016-11-21,87.684,87.807,87.51,85.809998,852400,83.976105
2016-11-22,87.786,87.95,87.725,86,656500,84.162048
2016-11-23,87.428,87.684,87.234,85.639999,780900,83.809746
2016-11-25,87.561,87.663,87.367,85.589996,357400,83.760811
2016-11-28,87.694,87.847,87.541,85.860001,462700,84.02504
2016-11-29,87.572,87.899,87.561,85.949997,456300,84.113121
2016-11-30,87.5,87.623,87.377,85.690002,736900,83.858681
2016-12-01,86.783,86.926,86.579,85.239998,2743700,83.645729
2016-12-02,86.936,87.303,86.936,85.550003,937200,83.949936
2016-12-05,86.987,87.435,86.875,85.639999,757800,84.038261
2016-12-06,87.333,87.384,87.211,85.68,1144300,84.077499
2016-12-07,87.507,87.609,87.344,85.889999,1503200,84.283577
2016-12-08,87.384,87.476,87.252,85.720001,827600,84.116753
2016-12-09,87.323,87.415,86.967,85.599998,1282900,83.998993
2016-12-12,87.038,87.17,86.936,85.440002,1473300,83.841988
2016-12-13,87.211,87.232,87.007,85.449997,1448200,83.851807
2016-12-14,87.303,87.344,86.498,84.919998,1220000,83.331718
2016-12-15,86.447,86.59,86.263,84.739998,1526300,83.155083
2016-12-16,86.437,86.6,86.253,84.800003,775500,83.213959
2016-12-19,86.61,86.773,86.498,85.129997,761700,83.537781
2016-12-20,86.559,86.671,86.447,85.029999,923500,83.439651
2016-12-21,86.742,86.875,86.64,85.220001,715300,83.626091
2016-12-22,86.224,86.376,86.153,84.949997,566000,83.616264
2016-12-23,86.396,86.468,86.346,85.019997,555800,83.685173
2016-12-27,86.275,86.335,86.203,84.980003,720000,83.64579
2016-12-28,86.386,86.63,86.305,85.199997,601200,83.862335
2016-12-29,86.782,86.915,86.661,85.419998,774300,84.078888
2016-12-30,86.854,87.138,86.782,85.699997,578500,84.354492
2017-01-03,86.813,87.057,86.762,85.620003,761500,84.275742
2017-01-04,87.026,87.27,86.965,85.900002,828700,84.551346
2017-01-05,87.372,87.626,87.29,86.239998,910300,84.886009
2017-01-06,87.29,87.443,87.169,85.809998,802600,84.462746
2017-01-09,87.372,87.504,87.29,86.010002,1285800,84.659622
2017-01-10,87.412,87.534,87.382,86.080002,1341000,84.728531
2017-01-11,87.473,87.758,87.362,86.150002,1166300,84.797424
2017-01-12,87.727,87.758,87.494,86.18,639600,84.826942
2017-01-13,87.321,87.494,87.189,86.010002,525100,84.659622
2017-01-17,87.687,87.829,87.626,86.309998,1128300,84.954918
2017-01-18,87.555,87.646,87.25,85.93,812600,84.580879
2017-01-19,87.138,87.189,86.935,85.690002,649700,84.344658
2017-01-20,86.894,87.189,86.874,85.790001,9394700,84.443077
2017-01-23,87.23,87.616,87.189,86.150002,1463400,84.797424
2017-01-24,87.331,87.443,87.169,85.870003,1774500,84.52182
2017-01-25,87.077,87.097,86.915,85.629997,3935100,84.285591
2017-01-26,87.006,87.169,86.874,85.779999,2147200,84.433243
2017-01-27,87.23,87.29,87.169,85.879997,1456100,84.531654
2017-01-30,87.25,87.29,87.097,85.739998,1155300,84.393875
2017-01-31,87.24,87.453,87.169,86.010002,1567400,84.659622
2017-02-01,86.724,86.957,86.612,85.610001,656400,84.461327
2017-02-02,87.018,87.099,86.805,85.68,900500,84.53038
2017-02-03,87.089,87.2,86.845,85.790001,881200,84.638901
2017-02-06,87.281,87.352,87.089,86.120003,786200,84.964478
2017-02-07,87.301,87.555,87.18,86.230003,815300,85.072998
2017-02-08,87.605,87.697,87.453,86.400002,1134600,85.240723
2017-02-09,87.494,87.585,87.241,86.080002,1656800,84.925011
2017-02-10,87.109,87.291,87.078,86.080002,728500,84.925011
2017-02-13,87.119,87.22,87.068,86,693500,84.846085
2017-02-14,87.17,87.23,86.815,85.82,855600,84.668495
2017-02-15,86.795,86.936,86.754,85.690002,1102900,84.540245
2017-02-16,86.967,87.21,86.947,86.010002,1073400,84.855957
2017-02-17,87.372,87.423,87.291,86.199997,640700,85.043396
2017-02-21,87.21,87.453,87.18,86.150002,1200700,84.994072
2017-02-22,87.484,87.524,87.22,86.260002,1216600,85.102615
2017-02-23,87.646,87.727,87.575,86.489998,1017500,85.329514
2017-02-24,87.93,88.133,87.879,86.889999,1135600,85.724129
2017-02-27,87.991,88.031,87.808,86.629997,1064800,85.467628
2017-02-28,87.93,87.991,87.788,86.620003,1104000,85.457771
2017-03-01,86.964,87.015,86.894,86.029999,1363500,85.105606
2017-03-02,86.823,86.894,86.702,85.870003,1191200,84.947311
2017-03-03,86.782,86.914,86.681,85.949997,1539200,85.026443
2017-03-06,86.884,86.934,86.762,85.870003,976300,84.947311
2017-03-07,86.702,86.732,86.53,85.620003,1042800,84.700005
2017-03-08,86.237,86.348,86.196,85.349998,758200,84.432899
2017-03-09,86.095,86.125,85.893,84.970001,1289300,84.056984
2017-03-10,86.115,86.136,85.974,85.150002,803700,84.235054
2017-03-13,85.994,86.065,85.883,84.959999,639800,84.047081
2017-03-14,85.923,86.024,85.873,85.010002,1090900,84.096558
2017-03-15,86.014,86.671,85.984,85.709999,1438600,84.789032
2017-03-16,86.54,86.611,86.459,85.550003,837100,84.630753
2017-03-17,86.57,86.702,86.54,85.730003,595900,84.808823
2017-03-20,86.681,86.904,86.661,85.970001,587400,85.046234
2017-03-21,86.884,87.096,86.833,86.120003,783900,85.194626
2017-03-22,87.157,87.247,87.066,86.279999,618800,85.352905
2017-03-23,87.167,87.237,86.964,86.190002,710100,85.263878
2017-03-24,87.035,87.227,87.005,86.150002,662400,85.224304
2017-03-27,87.328,87.429,87.237,86.379997,1237200,85.451828
2017-03-28,87.389,87.44,87.126,86.199997,993700,85.273758
2017-03-29,87.308,87.369,87.187,86.389999,911200,85.461716
2017-03-30,87.318,87.349,87.157,86.279999,691600,85.352905
2017-03-31,87.298,87.349,87.237,86.379997,1112300,85.451828
2017-04-03,86.965,87.207,86.904,86.5,610300,85.798996
2017-04-04,87.146,87.217,87.066,86.410004,983800,85.709732
2017-04-05,87.086,87.308,86.995,86.5,1094200,85.798996
2017-04-06,87.257,87.297,87.086,86.550003,1139600,85.848587
2017-04-07,87.328,87.418,86.945,86.260002,1556500,85.560944
2017-04-10,87.076,87.207,87.045,86.449997,1217800,85.749397
2017-04-11,87.348,87.519,87.277,86.730003,860000,86.027138
2017-04-12,87.509,87.681,87.408,86.959999,678500,86.255264
2017-04-13,87.791,87.933,87.63,87.129997,682600,86.423889
2017-04-17,87.963,87.963,87.681,87.040001,700900,86.334618
2017-04-18,87.973,88.225,87.892,87.449997,984600,86.741295
2017-04-19,88.064,88.074,87.923,87.239998,682300,86.532997
2017-04-20,87.902,87.933,87.751,87.150002,608400,86.443733
2017-04-21,87.953,88.013,87.832,87.190002,779300,86.483406
2017-04-24,87.701,87.842,87.62,87.059998,718900,86.354454
2017-04-25,87.59,87.711,87.449,86.800003,805400,86.096565
2017-04-26,87.55,87.741,87.489,87.029999,1185800,86.324699
2017-04-27,87.681,87.882,87.67,87.089996,611400,86.384209
2017-04-28,87.721,87.892,87.61,87.150002,724200,86.443733
2017-05-01,87.368,87.448,87.147,86.800003,636600,86.335312
2017-05-02,87.207,87.478,87.177,86.989998,844400,86.524292
2017-05-03,87.458,87.519,87.247,86.800003,1031900,86.335312
2017-05-04,87.147,87.197,87.046,86.669998,707500,86.206009
2017-05-05,87.126,87.207,87.036,86.739998,669100,86.275627
2017-05-08,87.187,87.187,86.976,86.529999,849000,86.066757
2017-05-09,86.966,87.066,86.925,86.599998,835100,86.136383
2017-05-10,87.177,87.257,87.006,86.620003,1005600,86.156273
2017-05-11,86.976,87.227,86.976,86.669998,553900,86.206009
2017-05-12,87.418,87.549,87.348,87.07,494700,86.603867
2017-05-15,87.498,87.559,87.438,87.07,625800,86.603867
2017-05-16,87.559,87.76,87.549,87.199997,1080400,86.73317
2017-05-17,87.971,88.162,87.921,87.690002,555100,87.220551
2017-05-18,88.071,88.212,87.971,87.629997,968600,87.160866
2017-05-19,88.001,88.102,87.931,87.610001,471000,87.140976
2017-05-22,88.021,88.102,87.971,87.580002,628400,87.111137
2017-05-23,88.112,88.132,87.82,87.389999,905400,86.92215
2017-05-24,87.84,88.061,87.77,87.580002,543700,87.111137
2017-05-25,88.021,88.112,87.961,87.559998,577400,87.09124
2017-05-26,88.021,88.092,87.991,87.620003,465000,87.150925
2017-05-30,88.162,88.252,88.122,87.720001,632200,87.250389
2017-05-31,88.212,88.373,88.212,87.82,1369000,87.349854
2017-06-01,87.634,87.855,87.614,87.580002,960400,87.345863
2017-06-02,88.015,88.216,87.945,87.830002,857100,87.5952
2017-06-05,87.995,88.106,87.945,87.779999,962000,87.545326
2017-06-06,88.206,88.266,88.136,87.940002,527700,87.704903
2017-06-07,88.136,88.186,87.985,87.830002,579600,87.5952
2017-06-08,87.985,88.075,87.835,87.699997,721600,87.465538
2017-06-09,87.775,87.945,87.775,87.589996,841200,87.355835
2017-06-12,87.815,88.005,87.765,87.650002,661800,87.41568
2017-06-13,87.855,87.975,87.825,87.730003,630700,87.495468
2017-06-14,88.366,88.547,88.236,88.110001,969100,87.874451
2017-06-15,88.146,88.216,88.075,87.93,1212000,87.694931
2017-06-16,88.166,88.296,88.136,88,3347200,87.76474
2017-06-19,88.156,88.236,88.025,87.790001,836400,87.555305
2017-06-20,88.085,88.246,88.065,87.980003,1047200,87.744797
2017-06-21,88.146,88.206,88.096,87.919998,1487400,87.684952
2017-06-22,88.226,88.266,88.116,88.019997,660400,87.784683
2017-06-23,88.226,88.286,88.196,88.040001,1362300,87.804634
2017-06-26,88.396,88.456,88.326,88.120003,1433900,87.884422
2017-06-27,88.176,88.216,87.995,87.830002,821100,87.5952
2017-06-28,88.075,88.146,87.935,87.849998,804500,87.615143
2017-06-29,87.755,87.935,87.745,87.639999,3205000,87.405701
2017-06-30,87.955,87.955,87.755,87.529999,839900,87.295998
2017-07-03,87.4,87.41,87.09,87.139999,486300,87.139999
2017-07-05,87.13,87.28,87.12,87.220001,1298900,87.220001
2017-07-06,87.12,87.18,86.97,87.18,1183500,87.18
2017-07-07,87.14,87.14,87.03,87.089996,865954,87.089996
