"Date","PXH.Open","PXH.High","PXH.Low","PXH.Close","PXH.Volume","PXH.Adjusted"
2014-10-15,21.457,21.457,20.893,20.07,342300,18.866114
2014-10-16,20.819,21.287,20.723,19.780001,72500,18.593508
2014-10-17,21.266,21.457,21.191,20.09,173000,18.884916
2014-10-20,21.181,21.276,21.021,19.950001,70200,18.753311
2014-10-21,21.053,21.276,21.01,19.879999,132000,18.68751
2014-10-22,21.159,21.212,20.936,19.719999,133600,18.537106
2014-10-23,20.946,20.989,20.776,19.58,218700,18.405508
2014-10-24,20.893,21.212,20.893,19.799999,112500,18.61231
2014-10-27,20.574,20.712,20.457,19.41,66300,18.245701
2014-10-28,20.989,21.244,20.989,19.91,112600,18.715712
2014-10-29,21.351,21.383,20.978,19.84,55700,18.649912
2014-10-30,21.266,21.521,21.266,20.139999,117300,18.931913
2014-10-31,21.5,21.595,21.446,20.23,92800,19.016516
2014-11-03,21.489,21.489,21.287,20.059999,139700,18.856714
2014-11-04,21.383,21.478,21.298,20.190001,1533200,18.978916
2014-11-05,21.319,21.351,21.191,20.02,186100,18.819109
2014-11-06,21.149,21.149,20.915,19.68,57400,18.499506
2014-11-07,20.946,21.063,20.946,19.780001,103100,18.593508
2014-11-10,21.17,21.223,21.032,19.790001,64100,18.602909
2014-11-11,21,21.085,20.957,19.790001,65300,18.602909
2014-11-12,21.053,21.202,21.021,19.780001,50700,18.593508
2014-11-13,21.106,21.106,20.851,19.65,148600,18.471308
2014-11-14,20.84,21.01,20.798,19.75,206400,18.56531
2014-11-17,20.851,20.851,20.744,19.5,80000,18.330305
2014-11-18,20.766,20.883,20.744,19.629999,157200,18.452505
2014-11-19,20.84,20.989,20.787,19.719999,84400,18.537106
2014-11-20,20.989,21.053,20.915,19.68,40500,18.499506
2014-11-21,21.468,21.819,21.468,20.51,89600,19.279722
2014-11-24,21.766,21.766,21.553,20.32,221200,19.101116
2014-11-25,21.68,21.691,21.5,20.219999,111200,19.007116
2014-11-26,21.649,21.744,21.585,20.4,128600,19.176317
2014-11-28,21.436,21.436,21.255,19.99,41700,18.790913
2014-12-01,20.936,20.936,20.734,19.58,215900,18.405508
2014-12-02,20.915,20.915,20.734,19.52,630700,18.349102
2014-12-03,20.808,21,20.808,19.66,244900,18.480707
2014-12-04,20.936,20.978,20.883,19.66,74900,18.480707
2014-12-05,20.776,20.915,20.755,19.620001,231800,18.443106
2014-12-08,20.744,20.744,20.415,19.24,169800,18.085896
2014-12-09,20.17,20.244,20.032,18.98,153100,17.841496
2014-12-10,20.17,20.17,19.84,18.68,65400,17.55949
2014-12-11,19.734,19.84,19.691,18.52,99600,17.409088
2014-12-12,19.574,19.595,19.308,18.16,150300,17.070683
2014-12-15,19.266,19.266,18.712,17.68,190000,16.619474
2014-12-16,18.5,18.851,18.181,17.51,371700,16.459671
2014-12-17,18.84,19.574,18.84,18.200001,291500,17.108282
2014-12-18,19.649,19.712,19.436,18.4,159000,17.296286
2014-12-19,19.428,19.618,19.385,18.440001,196200,17.426706
2014-12-22,19.819,19.893,19.713,18.76,394600,17.72912
2014-12-23,19.703,19.745,19.47,18.540001,388900,17.521212
2014-12-24,19.618,19.692,19.533,18.610001,239200,17.587362
2014-12-26,19.851,19.946,19.787,18.700001,20500,17.672419
2014-12-29,19.84,19.893,19.65,18.58,153700,17.55901
2014-12-30,19.734,19.766,19.65,18.629999,164200,17.60626
2014-12-31,19.787,19.84,19.65,18.629999,336100,17.60626
2015-01-02,19.724,19.724,19.385,18.41,39600,17.398354
2015-01-05,19.332,19.332,19.131,18.129999,154000,17.133738
2015-01-06,19.152,19.227,18.93,18.01,1357000,17.020332
2015-01-07,19.459,19.576,19.396,18.5,147800,17.483406
2015-01-08,19.851,20.01,19.851,18.85,56400,17.814175
2015-01-09,19.861,19.872,19.66,18.709999,61900,17.681868
2015-01-12,19.66,19.66,19.48,18.469999,94800,17.455057
2015-01-13,19.756,19.84,19.48,18.6,60700,17.577913
2015-01-14,19.48,19.607,19.375,18.5,94600,17.483406
2015-01-15,19.904,19.957,19.639,18.6,116200,17.577913
2015-01-16,19.671,19.904,19.671,18.809999,90400,17.776369
2015-01-20,19.808,19.808,19.671,18.700001,144000,17.672419
2015-01-21,19.957,20.211,19.957,19.1,174800,18.050436
2015-01-22,20.422,20.697,20.327,19.559999,115300,18.485157
2015-01-23,20.581,20.581,20.475,19.35,140300,18.286697
2015-01-26,20.338,20.465,20.285,19.200001,60200,18.144941
2015-01-27,20.147,20.38,20.147,19.219999,47700,18.163841
2015-01-28,20.242,20.242,19.957,18.9,34400,17.861429
2015-01-29,19.978,20.041,19.745,18.93,210100,17.889778
2015-01-30,19.607,19.671,19.406,18.360001,247700,17.351099
2015-02-02,19.586,19.808,19.533,18.709999,136900,17.681868
2015-02-03,20.105,20.263,20.01,19.120001,1623800,18.069338
2015-02-04,20.189,20.316,20.115,19.02,112100,17.974833
2015-02-05,20.115,20.316,20.115,19.139999,287700,18.088238
2015-02-06,19.978,20.041,19.808,18.799999,81900,17.76692
2015-02-09,19.777,19.925,19.777,18.77,96900,17.738571
2015-02-10,19.883,19.883,19.682,18.690001,75800,17.662966
2015-02-11,19.618,19.734,19.544,18.610001,50100,17.587362
2015-02-12,19.967,20.264,19.967,19.15,26900,18.097687
2015-02-13,20.327,20.528,20.327,19.379999,44600,18.315046
2015-02-17,20.39,20.475,20.285,19.33,63500,18.267801
2015-02-18,20.38,20.517,20.338,19.290001,301700,18.229998
2015-02-19,20.316,20.422,20.211,19.209999,24000,18.15439
2015-02-20,20.211,20.348,20.179,19.23,32500,18.173294
2015-02-23,20.211,20.253,20.105,19.01,34800,17.965384
2015-02-24,20.221,20.401,20.105,19.25,31700,18.192194
2015-02-25,20.306,20.38,20.242,19.209999,509300,18.15439
2015-02-26,20.39,20.39,20.274,19.219999,160700,18.163841
2015-02-27,20.338,20.475,20.327,19.290001,58900,18.229998
2015-03-02,20.295,20.327,20.2,19.15,90100,18.097687
2015-03-03,20.168,20.232,20.115,19.08,5065400,18.031534
2015-03-04,19.988,19.988,19.766,18.780001,44000,17.748018
2015-03-05,19.851,19.872,19.713,18.709999,414300,17.681868
2015-03-06,19.565,19.597,19.406,18.4,50700,17.388901
2015-03-09,19.47,19.47,19.375,18.309999,89000,17.303848
2015-03-10,19.068,19.078,18.92,17.91,120000,16.925827
2015-03-11,18.994,19.089,18.941,17.98,187900,16.991983
2015-03-12,19.311,19.332,19.1,18.08,51100,17.086489
2015-03-13,18.941,18.951,18.803,17.860001,202800,16.878576
2015-03-16,19.015,19.1,19.004,18.040001,37100,17.048683
2015-03-17,19.089,19.322,19.057,18.23,54500,17.228243
2015-03-18,19.269,19.819,19.227,18.709999,67700,17.681868
2015-03-19,19.576,19.713,19.375,18.370001,50600,17.360554
2015-03-20,19.586,19.798,19.586,18.639999,239700,17.615715
2015-03-23,19.66,19.83,19.66,18.719999,44400,17.691319
2015-03-24,19.851,19.872,19.766,18.75,49300,17.719669
2015-03-25,19.861,19.861,19.544,18.469999,477900,17.455057
2015-03-26,19.533,19.533,19.343,18.299999,188000,17.294397
2015-03-27,19.322,19.322,19.216,18.17,110400,17.171539
2015-03-30,19.491,19.692,19.491,18.6,82900,17.577913
2015-03-31,19.544,19.618,19.491,18.5,37400,17.483406
2015-04-01,19.798,19.967,19.798,18.84,48300,17.804724
2015-04-02,20.137,20.285,20.062,19.16,2487000,18.107138
2015-04-06,20.422,20.676,20.422,19.41,58100,18.343401
2015-04-07,20.507,20.581,20.443,19.379999,44300,18.315046
2015-04-08,21.015,21.068,20.877,19.74,93400,18.655266
2015-04-09,21.068,21.226,21.068,20.049999,68900,18.948233
2015-04-10,21.057,21.184,21.057,20.02,42200,18.91988
2015-04-13,21.322,21.427,21.163,20.01,146700,18.910431
2015-04-14,21.269,21.385,21.142,20.190001,109700,19.08054
2015-04-15,21.47,21.766,21.459,20.549999,88800,19.420753
2015-04-16,21.84,22.009,21.724,20.709999,40600,19.571966
2015-04-17,21.406,21.502,21.29,20.24,137300,19.127792
2015-04-20,21.417,21.449,21.364,20.209999,85100,19.099438
2015-04-21,21.618,21.671,21.533,20.35,59400,19.231747
2015-04-22,21.66,21.798,21.576,20.59,38600,19.458555
2015-04-23,21.692,22.084,21.692,20.85,35500,19.704273
2015-04-24,22.295,22.337,22.263,21.09,50900,19.931086
2015-04-27,22.464,22.528,22.327,21.129999,61400,19.968885
2015-04-28,22.433,22.454,22.306,21.15,91000,19.987785
2015-04-29,22.168,22.263,22.105,20.940001,193200,19.789326
2015-04-30,21.999,22.02,21.893,20.77,40100,19.628668
2015-05-01,22.105,22.105,21.925,20.809999,69400,19.66647
2015-05-04,22.094,22.263,22.094,21.030001,548400,19.874382
2015-05-05,22.221,22.348,22.189,20.969999,62200,19.817678
2015-05-06,22.359,22.359,21.872,20.68,28800,19.543617
2015-05-07,21.787,21.83,21.681,20.59,248800,19.458555
2015-05-08,22.136,22.168,21.978,20.84,150900,19.69482
2015-05-11,22.073,22.073,21.851,20.65,42900,19.515261
2015-05-12,21.713,21.904,21.66,20.610001,182700,19.477461
2015-05-13,22.052,22.052,21.819,20.68,58200,19.543617
2015-05-14,21.946,22.02,21.851,20.790001,116700,19.647568
2015-05-15,21.978,22.221,21.935,20.98,48200,19.827126
2015-05-18,22.147,22.147,21.893,20.74,46600,19.600315
2015-05-19,21.935,21.999,21.787,20.610001,133500,19.477461
2015-05-20,21.755,21.882,21.65,20.559999,61100,19.430208
2015-05-21,21.671,21.787,21.618,20.549999,109500,19.420753
2015-05-22,21.83,21.83,21.692,20.52,40800,19.392408
2015-05-26,21.618,21.618,21.279,20.139999,30300,19.033289
2015-05-27,21.195,21.438,21.184,20.23,75000,19.11834
2015-05-28,21.099,21.11,20.951,19.950001,98200,18.853727
2015-05-29,21.036,21.078,20.771,19.65,32200,18.570215
2015-06-01,20.877,20.877,20.634,19.530001,43300,18.456808
2015-06-02,20.729,21.11,20.729,19.879999,1322800,18.787575
2015-06-03,20.877,20.972,20.845,19.700001,225100,18.617468
2015-06-04,20.729,20.729,20.454,19.34,59100,18.277248
2015-06-05,20.285,20.454,20.285,19.280001,86300,18.220545
2015-06-08,20.454,20.486,20.401,19.309999,46000,18.248898
2015-06-09,20.38,20.475,20.359,19.27,68200,18.211094
2015-06-10,20.708,20.771,20.655,19.530001,36000,18.456808
2015-06-11,20.592,20.655,20.496,19.5,62900,18.428457
2015-06-12,20.623,20.655,20.528,19.469999,32900,18.400106
2015-06-15,20.39,20.454,20.316,19.309999,107000,18.248898
2015-06-16,20.38,20.56,20.348,19.41,28800,18.343401
2015-06-17,20.507,20.697,20.39,19.49,25600,18.419004
2015-06-18,20.793,20.941,20.771,19.73,50100,18.645815
2015-06-19,20.506,20.538,20.432,19.41,20400,18.438725
2015-06-22,20.696,20.717,20.632,19.629999,121600,18.647718
2015-06-23,20.706,20.832,20.706,19.74,147700,18.752213
2015-06-24,20.79,20.822,20.59,19.6,135000,18.619219
2015-06-25,20.727,20.727,20.453,19.450001,58200,18.476725
2015-06-26,20.338,20.422,20.327,19.370001,34300,18.40073
2015-06-29,20.085,20.169,19.906,18.93,72800,17.982746
2015-06-30,20.317,20.317,20.159,19.25,131400,18.286734
2015-07-01,20.296,20.306,19.969,19,55600,18.04924
2015-07-02,20.169,20.275,20.169,19.18,47700,18.220236
2015-07-06,19.622,19.696,19.485,18.540001,2044600,17.612263
2015-07-07,19.222,19.369,18.843,18.379999,524600,17.460268
2015-07-08,18.811,18.896,18.58,17.67,386800,16.785795
2015-07-09,19.064,19.064,18.811,17.870001,327600,16.975788
2015-07-10,19.348,19.422,19.243,18.4,130700,17.479267
2015-07-13,19.475,19.622,19.464,18.639999,195100,17.707256
2015-07-14,19.453,19.622,19.411,18.620001,278900,17.688259
2015-07-15,19.538,19.538,19.38,18.42,91600,17.498266
2015-07-16,19.58,19.653,19.548,18.620001,85300,17.688259
2015-07-17,19.632,19.632,19.411,18.459999,69200,17.536266
2015-07-20,19.296,19.296,19.127,18.25,213500,17.336773
2015-07-21,19.232,19.38,19.222,18.299999,137400,17.38427
2015-07-22,19.096,19.096,18.874,17.950001,46800,17.051785
2015-07-23,18.832,18.906,18.674,17.74,163800,16.852293
2015-07-24,18.496,18.496,18.264,17.440001,403400,16.567305
2015-07-27,18.043,18.106,17.906,17.040001,560000,16.187321
2015-07-28,18.095,18.201,17.959,17.290001,117500,16.424812
2015-07-29,18.211,18.548,18.201,17.620001,167000,16.7383
2015-07-30,18.422,18.432,18.243,17.41,99900,16.538807
2015-07-31,18.411,18.517,18.306,17.43,62400,16.557806
2015-08-03,18.169,18.169,17.969,17.1,69200,16.244318
2015-08-04,18.148,18.232,17.959,17.200001,473900,16.339314
2015-08-05,18.243,18.306,17.948,17.110001,2298300,16.253815
2015-08-06,17.885,17.885,17.717,16.91,353200,16.063826
2015-08-07,17.811,17.906,17.769,16.879999,52900,16.035324
2015-08-10,17.822,18.148,17.822,17.23,71900,16.367813
2015-08-11,17.759,17.759,17.506,16.83,142800,15.98783
2015-08-12,17.474,17.548,17.38,16.65,427600,15.816835
2015-08-13,17.485,17.495,17.369,16.5,133800,15.674342
2015-08-14,17.422,17.569,17.369,16.530001,151600,15.702845
2015-08-17,17.18,17.243,17.127,16.34,343200,15.522347
2015-08-18,17.064,17.117,16.959,16.209999,952400,15.398853
2015-08-19,16.874,16.938,16.643,15.97,597500,15.170863
2015-08-20,16.601,16.706,16.58,15.77,422200,14.980871
2015-08-21,16.316,16.401,16.085,15.28,349300,14.51539
2015-08-24,15.285,15.695,14.759,14.48,820000,13.755424
2015-08-25,16.032,16.095,15.474,14.7,562900,13.964415
2015-08-26,15.759,15.969,15.506,15.17,453000,14.410896
2015-08-27,16.201,16.695,16.201,15.85,515200,15.056869
2015-08-28,16.443,16.664,16.401,15.69,356100,14.904875
2015-08-31,16.316,16.495,16.159,15.62,363300,14.838377
2015-09-01,15.99,16.032,15.695,14.92,165000,14.173405
2015-09-02,15.906,15.938,15.632,15.13,1076400,14.372896
2015-09-03,15.906,16.211,15.906,15.21,171100,14.448894
2015-09-04,15.706,15.706,15.38,14.69,93400,13.954914
2015-09-08,15.927,16.011,15.832,15.17,264300,14.410896
2015-09-09,16.285,16.338,15.874,15.09,284100,14.334898
2015-09-10,15.853,16.064,15.78,15.17,473400,14.410896
2015-09-11,15.885,15.969,15.811,15.15,98300,14.391895
2015-09-14,15.948,16.022,15.874,15.2,90300,14.439394
2015-09-15,16.011,16.159,16.001,15.31,115100,14.54389
2015-09-16,16.306,16.569,16.306,15.71,218100,14.923874
2015-09-17,16.338,16.822,16.338,15.7,167900,14.914373
2015-09-18,15.732,15.877,15.505,15.02,133400,14.502098
2015-09-21,15.577,15.587,15.453,14.96,75500,14.444167
2015-09-22,15.111,15.163,15.007,14.6,494400,14.096579
2015-09-23,15.07,15.07,14.821,14.32,357000,13.826234
2015-09-24,14.562,14.852,14.479,14.31,930400,13.816578
2015-09-25,15.018,15.018,14.79,14.31,86500,13.816578
2015-09-28,14.645,14.645,14.407,13.93,273800,13.449681
2015-09-29,14.459,14.583,14.386,14.02,143900,13.536578
2015-09-30,14.862,14.925,14.78,14.38,101100,13.884166
2015-10-01,15.018,15.018,14.8,14.38,72600,13.884166
2015-10-02,14.78,15.38,14.728,14.83,1283900,14.31865
2015-10-05,15.567,15.753,15.556,15.2,189700,14.675892
2015-10-06,15.732,15.867,15.691,15.28,136600,14.753133
2015-10-07,16.312,16.52,16.199,15.76,196800,15.216582
2015-10-08,16.271,16.623,16.23,16.02,205500,15.467617
2015-10-09,16.758,16.83,16.644,16.18,240100,15.622102
2015-10-12,16.779,16.779,16.551,15.99,60900,15.43865
2015-10-13,16.302,16.426,16.147,15.61,109500,15.071754
2015-10-14,16.333,16.416,16.25,15.75,143100,15.206925
2015-10-15,16.551,16.696,16.416,16.1,1122900,15.544859
2015-10-16,16.613,16.665,16.489,16.08,58500,15.525548
2015-10-19,16.468,16.478,16.375,15.87,62100,15.322788
2015-10-20,16.406,16.489,16.354,15.82,56400,15.274513
2015-10-21,16.261,16.261,16.085,15.56,59700,15.023478
2015-10-22,16.354,16.478,16.344,15.89,51200,15.3421
2015-10-23,16.613,16.654,16.52,16.01,69000,15.457962
2015-10-26,16.52,16.52,16.333,15.78,52500,15.235891
2015-10-27,16.157,16.178,16.095,15.55,91800,15.013823
2015-10-28,16.095,16.281,15.909,15.47,41600,14.936582
2015-10-29,15.857,15.95,15.857,15.35,301200,14.82072
2015-10-30,15.96,15.971,15.867,15.33,146100,14.801409
2015-11-02,16.022,16.219,16.002,15.66,77000,15.12003
2015-11-03,16.271,16.727,16.261,16.1,2301000,15.544859
2015-11-04,16.779,16.82,16.499,15.97,197200,15.41934
2015-11-05,16.468,16.613,16.395,15.91,179100,15.361409
2015-11-06,16.105,16.188,15.991,15.61,65700,15.071754
2015-11-09,16.002,16.043,15.764,15.25,96100,14.724168
2015-11-10,15.784,15.846,15.691,15.23,142700,14.704856
2015-11-11,15.898,15.898,15.732,15.27,67900,14.743477
2015-11-12,15.712,15.815,15.619,15.09,43800,14.569684
2015-11-13,15.536,15.536,15.349,14.85,124900,14.337959
2015-11-16,15.442,15.764,15.442,15.22,54700,14.695203
2015-11-17,15.774,15.836,15.691,15.19,33600,14.666235
2015-11-18,15.774,15.971,15.732,15.38,69100,14.849685
2015-11-19,16.043,16.105,16.002,15.54,34800,15.004168
2015-11-20,16.199,16.292,16.147,15.65,26500,15.110374
2015-11-23,16.147,16.188,16.043,15.5,45400,14.965547
2015-11-24,15.929,16.178,15.929,15.55,36200,15.013823
2015-11-25,15.929,15.94,15.805,15.37,468300,14.84003
2015-11-27,15.753,15.753,15.525,14.99,46100,14.473132
2015-11-30,15.453,15.474,15.37,14.89,75500,14.376579
2015-12-01,15.484,15.577,15.411,14.97,1121600,14.453822
2015-12-02,15.453,15.494,15.277,14.83,895700,14.31865
2015-12-03,15.494,15.494,15.329,14.85,521900,14.337959
2015-12-04,15.256,15.401,15.246,14.81,81600,14.299339
2015-12-07,15.225,15.225,15.007,14.54,211000,14.038649
2015-12-08,14.717,14.883,14.697,14.34,312500,13.845544
2015-12-09,14.873,15.08,14.8,14.38,207100,13.884166
2015-12-10,14.8,14.852,14.655,14.15,165600,13.662096
2015-12-11,14.417,14.417,14.22,13.73,324100,13.256578
2015-12-14,14.345,14.396,14.189,13.9,263300,13.420715
2015-12-15,14.624,14.728,14.572,14.16,97700,13.671752
2015-12-16,14.717,14.945,14.614,14.36,88100,13.864855
2015-12-17,14.956,14.987,14.717,14.23,156000,13.739337
2015-12-18,14.384,14.466,14.302,13.94,284600,13.577652
2015-12-21,14.456,14.456,14.25,14,135600,13.636092
2015-12-22,14.363,14.497,14.353,14.08,78900,13.714012
2015-12-23,14.61,14.784,14.61,14.39,226400,14.015955
2015-12-24,14.753,14.774,14.712,14.33,52700,13.957514
2015-12-28,14.61,14.62,14.517,14.23,145500,13.860114
2015-12-29,14.682,14.712,14.589,14.23,149100,13.860114
2015-12-30,14.404,14.415,14.312,13.94,138300,13.577652
2015-12-31,14.333,14.384,14.291,13.94,54800,13.577652
2016-01-04,13.973,13.973,13.819,13.56,767300,13.20753
2016-01-05,13.994,14.045,13.932,13.61,600500,13.256228
2016-01-06,13.717,13.809,13.655,13.33,472200,12.983508
2016-01-07,13.306,13.491,13.224,12.88,1124200,12.545206
2016-01-08,13.398,13.439,13.111,12.79,342800,12.457544
2016-01-11,13.255,13.296,12.988,12.78,597000,12.447804
2016-01-12,13.224,13.285,13.008,12.78,534200,12.447804
2016-01-13,13.265,13.285,12.936,12.62,64900,12.291964
2016-01-14,13.018,13.234,12.895,12.86,789600,12.525725
2016-01-15,12.587,12.639,12.382,12.2,446300,11.882881
2016-01-19,12.793,12.793,12.526,12.29,357800,11.970541
2016-01-20,12.3,12.433,12.064,12.04,282400,11.72704
2016-01-21,12.3,12.556,12.207,12.06,174600,11.74652
2016-01-22,12.834,12.905,12.772,12.57,93600,12.243263
2016-01-25,12.731,12.823,12.659,12.33,180600,12.009501
2016-01-26,12.731,12.895,12.71,12.52,52800,12.194563
2016-01-27,12.875,13.131,12.854,12.59,352700,12.262743
2016-01-28,13.244,13.244,13.029,12.85,89900,12.515985
2016-01-29,13.45,13.614,13.419,13.25,846300,12.905587
2016-02-01,13.337,13.45,13.285,13.09,134800,12.749747
2016-02-02,13.162,13.162,12.875,12.55,1715600,12.223783
2016-02-03,13.121,13.357,12.875,13,64400,12.662086
2016-02-04,13.511,13.737,13.45,13.18,56500,12.837406
2016-02-05,13.532,13.532,13.347,13.05,102700,12.710786
2016-02-08,13.224,13.224,13.049,12.84,120400,12.506246
2016-02-09,12.988,13.059,12.823,12.64,133200,12.311443
2016-02-10,13.101,13.285,13.059,12.73,42700,12.399103
2016-02-11,12.782,12.885,12.68,12.51,170300,12.184822
2016-02-12,12.936,13.08,12.885,12.74,72200,12.408844
2016-02-16,13.347,13.439,13.337,13.08,86700,12.740006
2016-02-17,13.552,13.819,13.552,13.43,108500,13.080909
2016-02-18,13.799,13.829,13.604,13.27,710100,12.925069
2016-02-19,13.542,13.624,13.48,13.23,55300,12.886106
2016-02-22,13.871,14.045,13.871,13.66,133600,13.304931
2016-02-23,13.901,13.901,13.696,13.36,122400,13.012727
2016-02-24,13.46,13.717,13.378,13.35,106700,13.002989
2016-02-25,13.696,13.768,13.583,13.39,102900,13.041949
2016-02-26,13.84,13.871,13.593,13.27,85500,12.925069
2016-02-29,13.768,13.942,13.768,13.43,58700,13.080909
2016-03-01,14.066,14.363,14.055,13.95,328800,13.587392
2016-03-02,14.281,14.589,14.271,14.19,154100,13.821153
2016-03-03,14.61,14.969,14.599,14.56,60500,14.181537
2016-03-04,15.236,15.524,15.205,15.03,112700,14.639319
2016-03-07,15.37,15.554,15.298,15.07,125400,14.678279
2016-03-08,15.37,15.37,15.154,14.83,136100,14.444517
2016-03-09,15.349,15.462,15.287,14.96,69500,14.571138
2016-03-10,15.349,15.411,15.082,14.94,139100,14.551658
2016-03-11,15.575,15.719,15.575,15.29,708100,14.892561
2016-03-14,15.575,15.667,15.482,15.13,79200,14.736721
2016-03-15,15.113,15.174,14.959,14.65,49700,14.269196
2016-03-16,15.01,15.472,15.01,15.07,24500,14.678279
2016-03-17,15.811,16.016,15.708,15.57,59800,15.165282
2016-03-18,16.047,16.109,15.986,15.59,57100,15.184763
2016-03-21,15.975,16.068,15.975,15.64,393000,15.233462
2016-03-22,15.883,16.109,15.852,15.6,707700,15.194504
2016-03-23,15.801,15.801,15.575,15.21,960700,14.81464
2016-03-24,15.39,15.606,15.298,15.2,211000,14.8049
2016-03-28,15.688,15.739,15.595,15.31,49800,14.912042
2016-03-29,15.565,15.934,15.534,15.47,335800,15.067883
2016-03-30,16.191,16.355,16.047,15.64,137900,15.233462
2016-03-31,16.17,16.232,15.986,15.58,91000,15.175022
2016-04-01,15.678,16.098,15.636,15.66,54800,15.252943
2016-04-04,15.996,16.057,15.698,15.3,2816400,14.902301
2016-04-05,15.462,15.524,15.359,15,21100,14.6101
2016-04-06,15.37,15.534,15.277,15.11,35300,14.717239
2016-04-07,15.349,15.38,15.195,14.84,10600,14.454257
2016-04-08,15.657,15.78,15.657,15.32,104600,14.921781
2016-04-11,16.068,16.16,16.016,15.64,63000,15.233462
2016-04-12,16.17,16.499,16.078,16.040001,77200,15.623067
2016-04-13,16.766,16.858,16.745,16.41,55300,15.983448
2016-04-14,16.807,16.807,16.622,16.219999,130200,15.798387
2016-04-15,16.591,16.673,16.571,16.15,126800,15.730206
2016-04-18,16.376,16.673,16.314,16.09,45900,15.671766
2016-04-19,16.766,16.961,16.766,16.5,47600,16.071108
2016-04-20,16.838,17.084,16.807,16.540001,39400,16.110069
2016-04-21,16.93,16.94,16.704,16.309999,79100,15.886047
2016-04-22,16.653,16.807,16.643,16.26,48000,15.837348
2016-04-25,16.632,16.632,16.417,16.040001,66600,15.623067
2016-04-26,16.591,16.725,16.519,16.280001,31100,15.856828
2016-04-27,16.704,16.94,16.653,16.459999,19900,16.032148
2016-04-28,16.889,17.033,16.786,16.379999,95300,15.954229
2016-04-29,16.848,16.92,16.653,16.360001,37100,15.934749
2016-05-02,16.735,16.745,16.612,16.26,38300,15.837348
2016-05-03,16.355,16.355,16.098,15.68,1447500,15.272423
2016-05-04,16.016,16.016,15.801,15.41,240800,15.009442
2016-05-05,16.006,16.057,15.719,15.33,217000,14.93152
2016-05-06,15.719,15.842,15.708,15.37,575600,14.970481
2016-05-09,15.729,15.729,15.267,15.06,392600,14.66854
2016-05-10,15.636,15.893,15.636,15.48,217800,15.077621
2016-05-11,15.903,16.037,15.811,15.46,62700,15.058142
2016-05-12,15.944,16.016,15.719,15.48,2642900,15.077621
2016-05-13,15.698,15.78,15.482,15.13,838900,14.736721
2016-05-16,15.647,15.821,15.647,15.29,117400,14.892561
2016-05-17,15.585,15.729,15.503,15.18,19600,14.785421
2016-05-18,15.4,15.647,15.349,14.97,78100,14.580879
2016-05-19,15.164,15.195,15.031,14.74,328600,14.356856
2016-05-20,15.339,15.38,15.236,14.87,165200,14.483478
2016-05-23,15.123,15.236,15.123,14.74,136600,14.356856
2016-05-24,15.328,15.349,15.246,14.92,82400,14.532178
2016-05-25,15.482,15.565,15.452,15.09,23300,14.69776
2016-05-26,15.636,15.698,15.544,15.19,65900,14.795159
2016-05-27,15.585,15.585,15.452,15.06,66800,14.66854
2016-05-31,15.493,15.606,15.38,15.01,112800,14.61984
2016-06-01,15.38,15.493,15.287,15.07,99900,14.678279
2016-06-02,15.411,15.626,15.38,15.22,1016700,14.824381
2016-06-03,15.77,15.965,15.749,15.53,176200,15.126323
2016-06-06,15.996,16.119,15.975,15.68,369000,15.272423
2016-06-07,16.16,16.355,16.16,15.89,171400,15.476966
2016-06-08,16.519,16.684,16.519,16.25,81000,15.827608
2016-06-09,16.427,16.468,16.335,15.98,124900,15.564626
2016-06-10,16.027,16.068,15.883,15.47,267900,15.067883
2016-06-13,15.678,15.852,15.678,15.27,81100,14.87308
2016-06-14,15.667,15.749,15.441,15.14,158600,14.74646
2016-06-15,15.688,15.842,15.667,15.31,129900,14.912042
2016-06-16,15.421,15.667,15.308,15.26,37900,14.863341
2016-06-17,15.633,15.704,15.592,15.35,97100,15.023373
2016-06-20,16.041,16.113,15.99,15.65,45100,15.316988
2016-06-21,16.052,16.174,15.929,15.79,120000,15.454009
2016-06-22,16.205,16.307,16.103,15.76,66000,15.424647
2016-06-23,16.43,16.654,16.358,16.299999,119800,15.953156
2016-06-24,15.684,15.96,15.643,15.33,1677600,15.003797
2016-06-27,15.674,15.674,15.306,15.1,172300,14.778691
2016-06-28,15.827,15.99,15.817,15.64,118700,15.307201
2016-06-29,16.287,16.45,16.287,16.08,117100,15.737838
2016-06-30,16.481,16.665,16.409,16.25,255200,15.904219
2016-07-01,16.675,16.849,16.675,16.49,192000,16.139114
2016-07-05,16.542,16.542,16.338,16.02,116100,15.679116
2016-07-06,16.174,16.368,16.041,16.02,282000,15.679116
2016-07-07,16.46,16.542,16.225,15.89,1760300,15.551881
2016-07-08,16.552,16.726,16.532,16.33,113700,15.982519
2016-07-11,16.9,16.981,16.879,16.559999,69100,16.207624
2016-07-12,17.237,17.37,17.227,16.940001,3092900,16.57954
2016-07-13,17.288,17.288,17.053,16.879999,198500,16.520815
2016-07-14,17.533,17.605,17.451,17.16,96700,16.794857
2016-07-15,17.543,17.554,17.431,17.110001,50500,16.745922
2016-07-18,17.472,17.748,17.421,17.360001,182600,16.990601
2016-07-19,17.605,17.605,17.462,17.190001,168900,16.824219
2016-07-20,17.564,17.707,17.492,17.25,136000,16.882942
2016-07-21,17.625,17.707,17.513,17.18,54400,16.81443
