"Date","VEA.Open","VEA.High","VEA.Low","VEA.Close","VEA.Volume","VEA.Adjusted"
2014-06-02,47.135,47.146,47.003,42.73,2275600,38.772743
2014-06-03,46.915,47.025,46.915,42.639999,1947700,38.691078
2014-06-04,46.926,47.047,46.838,42.66,2165500,38.709221
2014-06-05,47.157,47.367,46.959,42.950001,1800000,38.97237
2014-06-06,47.4,47.576,47.367,43.169998,2453600,39.171989
2014-06-09,47.411,47.565,47.367,43.119999,1822900,39.12661
2014-06-10,47.367,47.455,47.279,43.040001,5378800,39.054031
2014-06-11,47.29,47.312,47.157,42.84,2294100,38.872551
2014-06-12,47.378,47.411,47.135,42.849998,1940400,38.88163
2014-06-13,47.223,47.312,47.113,42.84,1817500,38.872551
2014-06-16,47.124,47.301,47.124,42.869999,1748500,38.899776
2014-06-17,47.047,47.201,47.025,42.82,4111900,38.854393
2014-06-18,47.234,47.609,47.091,43.189999,4192700,39.19014
2014-06-19,47.907,47.918,47.763,43.400002,3755200,39.380695
2014-06-20,47.763,47.774,47.642,43.310001,2036000,39.299026
2014-06-23,47.565,47.631,47.422,43.200001,2168900,39.199215
2014-06-24,46.434,46.488,46.183,42.439999,2402500,38.972397
2014-06-25,46.02,46.271,45.977,42.48,5235400,39.009132
2014-06-26,46.216,46.271,45.889,42.459999,2811600,38.990757
2014-06-27,46.151,46.325,46.085,42.540001,2383200,39.064217
2014-06-30,46.271,46.401,46.227,42.59,10264200,39.110138
2014-07-01,46.63,46.848,46.597,42.970001,6175100,39.459095
2014-07-02,46.772,46.859,46.717,43.02,2255200,39.505001
2014-07-03,46.859,46.989,46.815,43.09,4219100,39.569279
2014-07-07,46.586,46.63,46.499,42.759998,2093100,39.266247
2014-07-08,46.325,46.325,45.987,42.330002,2498700,38.87138
2014-07-09,46.075,46.314,46.031,42.490002,3775400,39.018307
2014-07-10,45.454,45.759,45.41,41.990002,2299100,38.559158
2014-07-11,45.639,45.791,45.574,42.040001,3952200,38.60508
2014-07-14,46.194,46.194,46.075,42.34,1752600,38.880562
2014-07-15,46.129,46.173,45.791,42.209999,2678000,38.761189
2014-07-16,46.314,46.336,46.216,42.52,2076100,39.04586
2014-07-17,46.031,46.194,45.661,41.959999,2813100,38.531612
2014-07-18,45.781,46.129,45.781,42.310001,4361000,38.853016
2014-07-21,45.748,45.911,45.683,42.139999,2327000,38.696907
2014-07-22,46.173,46.216,46.107,42.360001,2002000,38.89893
2014-07-23,46.303,46.303,46.162,42.450001,1678700,38.981575
2014-07-24,46.336,46.358,46.238,42.52,1950800,39.04586
2014-07-25,46.271,46.271,45.966,42.369999,2174800,38.908112
2014-07-28,46.173,46.227,45.922,42.389999,2267800,38.926483
2014-07-29,46.336,46.358,46.096,42.349998,2171600,38.889744
2014-07-30,46.173,46.227,45.9,42.310001,3327000,38.853016
2014-07-31,45.628,45.65,45.247,41.580002,4850300,38.182655
2014-08-01,45.116,45.291,44.931,41.349998,4252500,37.971451
2014-08-04,45.149,45.269,44.92,41.490002,3471500,38.100014
2014-08-05,44.909,44.975,44.539,40.98,3859900,37.631687
2014-08-06,44.3,44.637,44.278,40.889999,3524700,37.549038
2014-08-07,44.583,44.637,44.038,40.549999,2774700,37.236816
2014-08-08,44.147,44.441,44.027,40.810001,2313500,37.475574
2014-08-11,44.539,44.67,44.539,40.91,2046800,37.567398
2014-08-12,44.539,44.615,44.452,40.91,1848800,37.567398
2014-08-13,44.844,44.909,44.746,41.189999,2646100,37.824524
2014-08-14,45.051,45.073,44.953,41.380001,1956000,37.999004
2014-08-15,45.247,45.345,44.67,41.360001,6917300,37.980637
2014-08-18,45.225,45.312,45.171,41.59,1904500,38.191845
2014-08-19,45.312,45.41,45.312,41.689999,1584400,38.283676
2014-08-20,45.16,45.312,45.138,41.549999,2419700,38.155109
2014-08-21,45.345,45.465,45.323,41.709999,2362100,38.30204
2014-08-22,45.291,45.323,45.051,41.529999,3894100,38.136745
2014-08-25,45.454,45.617,45.399,41.810001,2291700,38.393871
2014-08-26,45.563,45.693,45.519,41.799999,1840000,38.384686
2014-08-27,45.672,45.704,45.563,41.919998,1704000,38.494877
2014-08-28,45.334,45.443,45.291,41.720001,2932600,38.311222
2014-08-29,45.378,45.432,45.225,41.689999,4019100,38.283676
2014-09-02,45.476,45.508,45.301,41.73,2178900,38.320408
2014-09-03,45.813,45.857,45.661,42,2032600,38.568344
2014-09-04,45.704,45.802,45.41,41.82,2379600,38.403046
2014-09-05,45.389,45.53,45.28,41.810001,1906400,38.393871
2014-09-08,45.225,45.269,44.975,41.389999,2090700,38.008183
2014-09-09,44.975,44.975,44.757,41.23,2097000,37.861256
2014-09-10,44.942,45.16,44.866,41.470001,2737000,38.081646
2014-09-11,44.855,44.931,44.746,41.240002,2944300,37.870445
2014-09-12,44.855,44.898,44.735,41.16,2108700,37.796978
2014-09-15,44.746,44.8,44.67,41.099998,2298500,37.741875
2014-09-16,44.55,44.996,44.539,41.27,3501400,37.897991
2014-09-17,44.779,44.898,44.528,40.970001,2500300,37.622501
2014-09-18,44.855,44.953,44.822,41.25,2900100,37.879627
2014-09-19,45.007,45.007,44.735,41.099998,2261200,37.741875
2014-09-22,44.746,44.746,44.463,40.959999,2475000,37.613319
2014-09-23,44.31,44.43,44.158,40.59,3965200,37.273548
2014-09-24,43.776,44.036,43.657,40.599998,2384600,37.478481
2014-09-25,43.765,43.765,43.299,40.029999,3858200,36.952309
2014-09-26,43.483,43.657,43.386,40.18,1921300,37.090775
2014-09-29,43.072,43.256,43.007,39.830002,4002500,36.767689
2014-09-30,43.039,43.223,42.92,39.75,6953500,36.693836
2014-10-01,42.812,42.877,42.476,39.259998,6636300,36.241508
2014-10-02,42.281,42.346,41.707,38.830002,7207900,35.844563
2014-10-03,42.032,42.162,41.934,38.880001,5705000,35.890717
2014-10-06,42.302,42.432,42.118,39.099998,3748600,36.093811
2014-10-07,42.118,42.118,41.674,38.470001,4012400,35.512245
2014-10-08,41.685,42.357,41.544,39.060001,3992500,36.056881
2014-10-09,41.912,41.988,41.143,38.009998,4950400,35.087608
2014-10-10,40.992,41.1,40.558,37.439999,5080900,34.56144
2014-10-13,41.013,41.122,40.526,37.419998,4661600,34.542969
2014-10-14,40.797,40.948,40.504,37.48,10333000,34.598366
2014-10-15,40.342,40.428,39.627,37.27,9320100,34.404507
2014-10-16,39.486,40.374,39.388,36.970001,10828900,34.127575
2014-10-17,40.667,40.84,40.493,37.57,4924800,34.681442
2014-10-20,40.688,41.078,40.688,37.889999,3739000,34.976837
2014-10-21,41.208,41.522,41.187,38.299999,4426100,35.355316
2014-10-22,41.436,41.566,41.154,38.029999,3789700,35.106075
2014-10-23,41.598,41.804,41.512,38.43,6064500,35.475323
2014-10-24,41.696,41.804,41.566,38.59,3854700,35.62302
2014-10-27,41.49,41.772,41.392,38.470001,3595600,35.512245
2014-10-28,42.01,42.183,41.945,38.939999,2611400,35.94611
2014-10-29,42.302,42.422,41.772,38.709999,3550700,35.733788
2014-10-30,41.75,42.487,41.75,38.98,3121200,35.983036
2014-10-31,42.768,42.942,42.66,39.610001,4484600,36.564606
2014-11-03,42.66,42.725,42.443,39.330002,3592600,36.306137
2014-11-04,42.281,42.357,42.086,39.080002,2532600,36.075352
2014-11-05,42.389,42.422,42.194,39.09,2920400,36.084576
2014-11-06,42.302,42.4,42.075,38.93,3392900,35.936874
2014-11-07,42.042,42.183,41.88,38.939999,2691000,35.94611
2014-11-10,42.346,42.422,42.227,39.119999,3480300,36.112274
2014-11-11,42.508,42.671,42.389,39.349998,2407100,36.324589
2014-11-12,42.205,42.357,42.162,39.02,3523400,36.019958
2014-11-13,42.324,42.552,42.292,39.18,2743200,36.16766
2014-11-14,42.205,42.519,42.194,39.240002,4583200,36.223045
2014-11-17,42.205,42.378,42.151,39.07,3885400,36.066113
2014-11-18,42.606,42.844,42.606,39.490002,3588600,36.453827
2014-11-19,42.692,42.79,42.465,39.360001,3301400,36.33382
2014-11-20,42.259,42.497,42.216,39.16,2576700,36.149185
2014-11-21,42.92,42.942,42.627,39.490002,3276300,36.453827
2014-11-24,42.963,42.996,42.855,39.68,3461300,36.629215
2014-11-25,43.028,43.126,42.942,39.77,4900400,36.712299
2014-11-26,43.137,43.267,43.093,39.93,2281300,36.859997
2014-11-28,42.931,42.996,42.866,39.610001,3534000,36.564606
2014-12-01,42.942,42.942,42.703,39.549999,3846200,36.509212
2014-12-02,42.942,42.974,42.855,39.66,4755300,36.610756
2014-12-03,42.812,42.952,42.801,39.599998,3647600,36.555363
2014-12-04,42.844,42.996,42.682,39.540001,5216900,36.499977
2014-12-05,42.92,43.017,42.79,39.619999,3671000,36.573822
2014-12-08,42.671,42.725,42.487,39.27,4564600,36.250736
2014-12-09,42.14,42.324,42.021,39.049999,5376500,36.047653
2014-12-10,42.205,42.205,41.696,38.540001,6748500,35.576866
2014-12-11,41.847,42.032,41.642,38.5,5566600,35.539936
2014-12-12,41.566,41.674,40.927,37.790001,7999800,34.884533
2014-12-15,41.1,41.154,40.179,37.209999,9766400,34.349121
2014-12-16,40.396,41.111,40.309,37.490002,9787900,34.607597
2014-12-17,40.721,41.338,40.71,37.869999,10407100,34.958374
2014-12-18,41.49,41.782,41.403,38.549999,7254900,35.586094
2014-12-19,41.717,41.967,41.577,38.630001,14181700,35.659946
2014-12-22,41.512,41.555,41.372,38.59,12524300,35.845726
2014-12-23,41.426,41.48,41.297,38.41,9966400,35.678524
2014-12-24,41.351,41.577,41.34,38.580002,3178100,35.836437
2014-12-26,41.674,41.76,41.598,38.700001,5031800,35.947895
2014-12-29,41.394,41.512,41.361,38.450001,8090100,35.715679
2014-12-30,41.114,41.157,41.006,38.110001,9794600,35.399857
2014-12-31,41.146,41.211,40.748,37.880001,9431100,35.186211
2015-01-02,40.855,40.941,40.522,37.689999,5970700,35.009727
2015-01-05,40.102,40.102,39.585,36.849998,8787700,34.229462
2015-01-06,39.628,39.768,39.101,36.439999,5413000,33.848614
2015-01-07,39.499,39.725,39.305,36.830002,4906000,34.21088
2015-01-08,39.908,40.36,39.897,37.389999,5459800,34.731052
2015-01-09,40.263,40.317,39.876,37.209999,4844500,34.563858
2015-01-12,40.069,40.134,39.779,37.169998,8086700,34.526707
2015-01-13,40.479,40.575,39.919,37.349998,4597400,34.693905
2015-01-14,40.026,40.156,39.8,37.25,5792400,34.601013
2015-01-15,40.543,40.608,40.242,37.459999,7711100,34.796078
2015-01-16,40.349,40.834,40.285,37.869999,5464300,35.176922
2015-01-20,41.103,41.125,40.78,38.040001,6848000,35.334831
2015-01-21,40.974,41.254,40.866,38.32,6008900,35.594921
2015-01-22,41.157,41.491,41.049,38.459999,7247700,35.724964
2015-01-23,41.34,41.437,41.157,38.23,9728400,35.511318
2015-01-26,41.415,41.814,41.383,38.740002,4562600,35.98505
2015-01-27,41.641,41.867,41.544,38.77,4023000,36.012924
2015-01-28,41.706,41.846,41.168,38.259998,4185300,35.539188
2015-01-29,41.491,41.77,41.383,38.779999,6399900,36.022209
2015-01-30,41.361,41.48,41.06,38.150002,7730100,35.437016
2015-02-02,41.383,41.652,41.232,38.650002,8519700,35.901455
2015-02-03,41.835,42.276,41.738,39.200001,4602600,36.412338
2015-02-04,41.964,42.233,41.857,38.919998,7436300,36.152256
2015-02-05,42.223,42.373,42.05,39.330002,15631300,36.5331
2015-02-06,41.932,42.104,41.727,38.860001,4267400,36.096523
2015-02-09,41.566,41.76,41.544,38.68,3846500,35.929321
2015-02-10,41.9,42.05,41.717,39.009998,3006900,36.235851
2015-02-11,41.76,41.867,41.587,38.799999,3083500,36.040791
2015-02-12,42.072,42.427,42.05,39.400002,10545900,36.598122
2015-02-13,42.546,42.729,42.546,39.68,3733100,36.858212
2015-02-17,42.686,42.922,42.567,39.77,4627600,36.941811
2015-02-18,42.976,43.202,42.879,40.040001,3877200,37.192608
2015-02-19,43.105,43.267,43.062,40.060001,3234700,37.211185
2015-02-20,43.052,43.676,42.955,40.459999,5727500,37.582737
2015-02-23,43.342,43.439,43.256,40.299999,4540200,37.43412
2015-02-24,43.396,43.687,43.278,40.540001,3910200,37.657051
2015-02-25,43.622,43.73,43.525,40.580002,29699200,37.69421
2015-02-26,43.633,43.687,43.482,40.470001,4267000,37.592026
2015-02-27,43.654,43.762,43.547,40.5,4726400,37.619892
2015-03-02,43.622,43.676,43.504,40.560001,4683400,37.675621
2015-03-03,43.579,43.579,43.31,40.330002,4558700,37.46199
2015-03-04,43.224,43.267,42.944,40.150002,4400900,37.294788
2015-03-05,43.418,43.493,43.278,40.279999,10852400,37.415539
2015-03-06,43.084,43.127,42.739,39.740002,3938100,36.91394
2015-03-09,42.793,42.879,42.696,39.759998,4775500,36.932514
2015-03-10,42.212,42.212,41.889,38.93,5425000,36.161541
2015-03-11,42.093,42.104,41.835,39.029999,3745400,36.254433
2015-03-12,42.686,42.739,42.233,39.509998,5309800,36.700302
2015-03-13,42.233,42.32,42.029,39.27,4263000,36.47736
2015-03-16,42.599,42.825,42.567,39.709999,4532800,36.886074
2015-03-17,42.599,42.761,42.481,39.669998,5497100,36.848911
2015-03-18,42.847,43.676,42.696,40.490002,6198700,37.610603
2015-03-19,43.138,43.202,42.987,40,4467000,37.155449
2015-03-20,43.837,44.15,43.644,40.860001,3652900,37.954296
2015-03-23,44.171,44.311,44.042,41.049999,4152000,38.130783
2015-03-24,44.322,44.365,44.15,41.009998,3463000,38.09362
2015-03-25,43.976,43.976,43.505,40.610001,7283000,37.889301
2015-03-26,43.258,43.29,42.915,40.279999,3268800,37.581402
2015-03-27,43.172,43.322,43.087,40.369999,3159100,37.665379
2015-03-30,43.333,43.408,43.258,40.400002,6397800,37.693367
2015-03-31,42.604,42.926,42.604,39.830002,4832100,37.161552
2015-04-01,42.926,42.99,42.69,40.110001,9692100,37.422794
2015-04-02,43.237,43.397,43.087,40.41,4242100,37.702694
2015-04-06,43.59,43.976,43.44,40.799999,4333000,38.066563
2015-04-07,43.912,44.051,43.719,40.799999,3437200,38.066563
2015-04-08,44.137,44.191,43.773,40.990002,3776700,38.243843
2015-04-09,43.976,44.008,43.805,41.049999,14238800,38.29982
2015-04-10,43.966,44.094,43.869,41.130001,3095500,38.374454
2015-04-13,44.105,44.105,43.773,40.91,4847600,38.169205
2015-04-14,44.148,44.212,44.051,41.220001,3423500,38.458431
2015-04-15,44.319,44.469,44.137,41.41,7418700,38.635696
2015-04-16,44.437,44.619,44.255,41.509998,3700700,38.728992
2015-04-17,44.03,44.03,43.783,41.009998,4674300,38.262501
2015-04-20,44.019,44.255,43.966,41.080002,2958100,38.327812
2015-04-21,44.308,44.491,44.298,41.43,10277800,38.654358
2015-04-22,44.448,44.523,44.223,41.52,3325400,38.738335
2015-04-23,44.308,44.769,44.223,41.700001,3015200,38.906269
2015-04-24,44.866,45.005,44.684,41.93,3020300,39.120861
2015-04-27,45.177,45.327,45.08,42.09,3479600,39.270138
2015-04-28,45.112,45.198,44.887,42.16,3743900,39.335453
2015-04-29,44.855,44.994,44.619,41.790001,5476400,38.99025
2015-04-30,44.48,44.587,44.244,41.369999,7966300,38.598377
2015-05-01,44.576,44.716,44.394,41.720001,4214100,38.924931
2015-05-04,44.769,44.909,44.662,41.759998,3197600,38.96225
2015-05-05,44.566,44.598,44.041,41.130001,4727200,38.374454
2015-05-06,44.341,44.394,43.998,41.220001,3258500,38.458431
2015-05-07,43.998,44.083,43.826,41.080002,5227300,38.327812
2015-05-08,44.716,45.059,44.651,41.970001,2906700,39.15818
2015-05-11,44.662,44.78,44.566,41.599998,2838500,38.812969
2015-05-12,44.534,44.694,44.459,41.599998,4218800,38.812969
2015-05-13,45.069,45.166,44.855,41.900002,3101600,39.092873
2015-05-14,45.327,45.466,45.241,42.400002,2807400,39.559376
2015-05-15,45.327,45.53,45.22,42.450001,2733500,39.606026
2015-05-18,45.295,45.391,45.23,42.310001,2412300,39.47541
2015-05-19,45.198,45.295,45.123,42.150002,4747400,39.326126
2015-05-20,45.187,45.434,45.123,42.23,2924700,39.400764
2015-05-21,45.327,45.562,45.284,42.459999,2587000,39.615356
2015-05-22,45.305,45.348,45.198,42.200001,2664900,39.372772
2015-05-26,44.823,44.855,44.351,41.490002,3414800,38.710342
2015-05-27,44.48,44.866,44.448,41.84,3807100,39.036892
2015-05-28,44.576,44.78,44.394,41.75,2596500,38.952919
2015-05-29,44.544,44.619,44.148,41.349998,5768600,38.579723
2015-06-01,44.437,44.459,44.041,41.25,4166400,38.48642
2015-06-02,44.298,44.587,44.223,41.389999,4704000,38.617043
2015-06-03,44.512,44.812,44.469,41.630001,2620500,38.840965
2015-06-04,44.298,44.619,43.987,41.150002,4941700,38.393124
2015-06-05,43.558,43.794,43.387,40.700001,3548000,37.973267
2015-06-08,43.58,43.612,43.43,40.66,3368800,37.935947
2015-06-09,43.387,43.462,43.151,40.43,2786200,37.721359
2015-06-10,43.955,44.351,43.912,41.27,2575500,38.505081
2015-06-11,44.405,44.48,44.148,41.389999,3293700,38.617043
2015-06-12,43.858,44.126,43.74,41.049999,4435800,38.29982
2015-06-15,43.494,43.762,43.44,40.799999,5339700,38.066563
2015-06-16,43.505,43.73,43.44,40.790001,3377600,38.05724
2015-06-17,43.569,43.708,43.172,40.68,4701700,37.954605
2015-06-18,43.708,44.341,43.708,41.07,7921900,38.318478
2015-06-19,43.987,44.051,43.88,40.98,3451000,38.234512
2015-06-22,44.705,44.973,44.651,41.689999,4391200,38.896946
2015-06-23,44.812,44.898,44.759,41.84,2975100,39.036892
2015-06-24,44.641,44.726,44.448,41.5,5702500,38.719669
2015-06-25,44.662,44.684,44.437,41.490002,3495900,38.710342
2015-06-26,43.411,43.496,43.189,40.939999,5510400,38.675385
2015-06-29,42.501,42.639,41.982,39.709999,6779000,37.513424
2015-06-30,42.501,42.543,41.823,39.650002,8670600,37.456745
2015-07-01,42.469,42.522,42.099,39.91,8379000,37.702366
2015-07-02,42.448,42.448,42.226,40.009998,4504900,37.796833
2015-07-06,41.474,41.813,41.337,39.189999,7686800,37.02219
2015-07-07,41.188,41.538,40.67,39.18,10381300,37.012745
2015-07-08,40.786,40.828,40.405,38.240002,8466400,36.124744
2015-07-09,41.347,41.432,41.051,38.849998,4590200,36.701
2015-07-10,42.31,42.427,42.12,40.029999,3625100,37.815731
2015-07-13,42.564,42.617,42.469,40.200001,9134000,37.976322
2015-07-14,42.691,42.893,42.617,40.48,3326500,38.240833
2015-07-15,42.787,42.829,42.564,40.32,3046300,38.089684
2015-07-16,43.073,43.157,42.998,40.66,5037800,38.410873
2015-07-17,43.009,43.02,42.914,40.599998,2328200,38.354195
2015-07-20,43.083,43.157,42.946,40.689999,3222300,38.439213
2015-07-21,42.967,43.03,42.893,40.580002,6341700,38.335304
2015-07-22,42.533,42.639,42.48,40.240002,3813600,38.014114
2015-07-23,42.692,42.692,42.406,40.110001,6613800,37.891296
2015-07-24,42.363,42.406,41.972,39.68,3634300,37.485088
2015-07-27,41.94,42.003,41.665,39.43,4463100,37.248913
2015-07-28,42.067,42.289,41.845,39.919998,3684000,37.711807
2015-07-29,42.226,42.543,42.141,40.060001,4959300,37.84407
2015-07-30,42.289,42.385,42.067,40.040001,2922300,37.825176
2015-07-31,42.766,42.766,42.501,40.23,7070100,38.004662
2015-08-03,42.607,42.628,42.332,40.110001,4785500,37.891296
2015-08-04,42.564,42.639,42.416,40.150002,4030000,37.929085
2015-08-05,42.755,42.882,42.691,40.369999,3435300,38.136917
2015-08-06,42.67,42.713,42.427,40.18,3139200,37.957428
2015-08-07,42.395,42.522,42.289,40.139999,6327600,37.91964
2015-08-10,42.617,43.02,42.575,40.639999,3204200,38.391979
2015-08-11,42.416,42.469,42.173,39.990002,6032800,37.777939
2015-08-12,41.802,42.078,41.559,39.73,5319300,37.532318
2015-08-13,41.972,42.13,41.898,39.720001,5826800,37.522877
2015-08-14,41.972,42.152,41.876,39.790001,5182300,37.588997
2015-08-17,41.792,42.035,41.686,39.709999,4422800,37.513424
2015-08-18,41.781,41.845,41.644,39.400002,4500500,37.220577
2015-08-19,41.389,41.569,41.146,39.080002,5641000,36.918278
2015-08-20,40.945,40.987,40.352,38.119999,8959600,36.011379
2015-08-21,40.246,40.331,39.315,37.16,11455700,35.104477
2015-08-24,37.737,38.891,37.166,35.91,30085700,33.923622
2015-08-25,39.717,39.886,38.383,36.259998,16331900,34.254261
2015-08-26,40.098,40.109,38.489,37.209999,12509400,35.151711
2015-08-27,39.601,39.982,39.526,37.700001,10178800,35.614609
2015-08-28,39.717,39.908,39.622,37.599998,16730900,35.520138
2015-08-31,39.579,39.706,39.389,37.32,5561300,35.255627
2015-09-01,38.447,38.605,38.108,36.09,8833200,34.093674
2015-09-02,38.849,38.86,38.404,36.66,12515100,34.632141
2015-09-03,38.944,39.177,38.785,36.709999,6449000,34.679367
2015-09-04,38.076,38.203,37.812,35.889999,5774100,33.904732
2015-09-08,38.955,39.103,38.807,36.93,7679900,34.887196
2015-09-09,39.675,39.685,38.891,36.790001,9047300,34.754951
2015-09-10,38.997,39.336,38.881,37.029999,6461900,34.98167
2015-09-11,38.87,39.188,38.838,37.02,4743200,34.972229
2015-09-14,38.902,38.934,38.732,36.75,3850100,34.717163
2015-09-15,38.86,39.219,38.796,37.02,12290600,34.972229
2015-09-16,39.495,39.791,39.473,37.549999,5132900,35.4729
2015-09-17,39.558,40.236,39.537,37.57,6130000,35.491798
2015-09-18,39.029,39.219,38.785,36.669998,5019400,34.641586
2015-09-21,38.976,39.008,38.637,36.669998,6297200,34.641586
2015-09-22,37.992,38.076,37.663,35.810001,9546600,33.829155
2015-09-23,37.96,37.981,37.579,35.639999,7533800,33.66856
2015-09-24,37.462,37.695,37.176,35.509998,11915400,33.54575
2015-09-25,37.835,37.909,37.456,35.689999,8630000,33.864563
2015-09-28,37.371,37.403,36.813,35,7232600,33.209854
2015-09-29,36.792,36.908,36.581,34.93,10210400,33.14344
2015-09-30,37.445,37.582,37.171,35.639999,11450200,33.81712
2015-10-01,37.772,37.856,37.35,35.740002,11944100,33.912014
2015-10-02,37.551,38.288,37.414,36.330002,6594200,34.471836
2015-10-05,38.784,39.058,38.763,37.060001,5477300,35.164497
2015-10-06,38.984,39.226,38.984,37.099998,5664300,35.202446
2015-10-07,39.564,39.711,39.279,37.540001,4639600,35.619946
2015-10-08,39.542,39.901,39.332,37.849998,4215500,35.914089
2015-10-09,40.027,40.091,39.848,37.93,4267800,35.989994
2015-10-12,39.859,39.954,39.816,37.860001,2732600,35.923573
2015-10-13,39.469,39.722,39.384,37.41,7393700,35.49659
2015-10-14,39.479,39.627,39.363,37.470001,7472100,35.553524
2015-10-15,39.869,40.249,39.827,38.16,4211400,36.208229
2015-10-16,40.091,40.206,40.017,38.139999,8056300,36.189255
2015-10-19,40.006,40.038,39.88,37.98,3950100,36.037437
2015-10-20,39.911,39.996,39.827,37.849998,3867600,35.914089
2015-10-21,40.133,40.154,39.827,37.82,3019500,35.88562
2015-10-22,40.027,40.459,40.027,38.27,4527000,36.312607
2015-10-23,40.639,40.786,40.523,38.619999,4939500,36.644703
2015-10-26,40.639,40.649,40.512,38.48,3311300,36.51186
2015-10-27,40.28,40.312,40.133,38.139999,3714700,36.189255
2015-10-28,40.333,40.66,40.069,38.349998,4545600,36.388512
2015-10-29,39.975,40.175,39.953,38.07,3988600,36.122837
2015-10-30,40.196,40.343,40.069,38.040001,8679000,36.094368
2015-11-02,40.291,40.48,40.259,38.41,4404600,36.445446
2015-11-03,40.249,40.575,40.185,38.41,4448600,36.445446
2015-11-04,40.491,40.512,40.122,38.16,4603200,36.208229
2015-11-05,40.322,40.365,40.08,38.110001,6804600,36.160793
2015-11-06,39.901,40.006,39.722,37.93,4523000,35.989994
2015-11-09,39.764,39.774,39.416,37.529999,5023500,35.610451
2015-11-10,39.405,39.542,39.3,37.52,5948300,35.600971
2015-11-11,39.859,39.901,39.669,37.700001,3887400,35.771759
2015-11-12,39.437,39.553,39.247,37.25,5813200,35.344776
2015-11-13,39.089,39.11,38.857,36.959999,6452400,35.069607
2015-11-16,38.984,39.427,38.942,37.400002,9150400,35.487103
2015-11-17,39.542,39.669,39.395,37.450001,6153500,35.534546
2015-11-18,39.585,39.88,39.521,37.810001,5392100,35.876133
2015-11-19,40.08,40.185,40.006,38.009998,5082700,36.065903
2015-11-20,40.185,40.249,39.964,37.93,4761300,35.989994
2015-11-23,39.88,39.964,39.648,37.700001,6850700,35.771759
2015-11-24,39.5,39.827,39.458,37.75,6010700,35.819199
2015-11-25,39.816,39.922,39.722,37.810001,4139500,35.876133
2015-11-27,39.859,39.901,39.795,37.799999,1730400,35.86665
2015-11-30,39.838,39.89,39.743,37.75,6409600,35.819199
2015-12-01,40.091,40.228,40.027,38.16,6266900,36.208229
2015-12-02,40.059,40.112,39.732,37.759998,6458600,35.828682
2015-12-03,40.038,40.048,39.437,37.580002,7369500,35.657898
2015-12-04,39.469,39.975,39.458,37.849998,7851700,35.914089
2015-12-07,39.722,39.722,39.395,37.540001,27559000,35.619946
2015-12-08,38.931,39.058,38.794,36.970001,7716100,35.079094
2015-12-09,39.016,39.3,38.657,36.889999,8952800,35.003189
2015-12-10,39.016,39.1,38.836,36.880001,8758600,34.993698
2015-12-11,38.383,38.383,38.099,36.220001,13250700,34.367455
2015-12-14,38.33,38.383,37.856,36.299999,17119500,34.443367
2015-12-15,38.436,38.605,38.33,36.439999,17785300,34.576202
2015-12-16,38.879,39.29,38.699,37.18,13682200,35.278351
2015-12-17,39.153,39.163,38.72,36.75,14836400,34.870354
2015-12-18,38.531,38.605,38.32,36.360001,13327600,34.500298
2015-12-21,38.276,38.349,37.888,36.369999,14329900,34.720825
2015-12-22,38.202,38.422,38.077,36.639999,12726000,34.978573
2015-12-23,38.695,39.009,38.621,37.240002,12581600,35.551373
2015-12-24,38.883,39.009,38.81,37.139999,6669200,35.455902
2015-12-28,38.852,38.852,38.663,37.029999,11549900,35.350895
2015-12-29,39.124,39.292,39.082,37.419998,8858600,35.723206
2015-12-30,39.082,39.103,38.925,37.189999,8108800,35.503639
2015-12-31,38.768,38.778,38.454,36.720001,11420100,35.054951
2016-01-04,37.825,37.888,37.427,36.169998,12529400,34.529892
2016-01-05,37.794,37.857,37.574,36.130001,6913600,34.491711
2016-01-06,37.05,37.28,36.977,35.470001,10205400,33.861633
2016-01-07,36.558,36.841,36.411,34.799999,31307000,33.222012
2016-01-08,36.652,36.683,35.95,34.369999,15695200,32.811504
2016-01-11,36.401,36.432,35.835,34.52,12922300,32.954712
2016-01-12,36.442,36.474,35.992,34.66,9926200,33.088364
2016-01-13,36.547,36.61,35.657,34.139999,12504800,32.591946
2016-01-14,35.908,36.369,35.625,34.540001,15388200,32.973804
2016-01-15,34.986,35.259,34.714,33.34,21773800,31.828215
2016-01-19,35.531,35.542,34.997,33.630001,17414400,32.105068
2016-01-20,34.526,34.63,33.75,32.860001,14011600,31.369982
2016-01-21,34.285,34.882,34.033,33.110001,18334300,31.608644
2016-01-22,35.521,35.751,35.447,34.07,14333900,32.525112
2016-01-25,35.458,35.552,35.154,33.580002,17822600,32.057339
2016-01-26,35.395,35.845,35.353,34.189999,6704400,32.639671
2016-01-27,35.741,36.107,35.437,33.970001,8531000,32.429649
2016-01-28,35.961,35.971,35.426,34.099998,10151300,32.553753
2016-01-29,35.866,36.359,35.845,34.689999,10950700,33.117001
2016-02-01,36.034,36.401,35.908,34.619999,12162500,33.050175
2016-02-02,35.803,35.814,35.343,33.84,7540900,32.305542
2016-02-03,35.646,35.803,35.028,34.139999,10571000,32.591946
2016-02-04,35.625,35.992,35.531,34.209999,11076300,32.658764
2016-02-05,35.699,35.751,35.175,33.700001,10073200,32.17189
2016-02-08,34.756,34.777,34.358,33.09,13906800,31.589548
